City,Region,tif_count,Latitude,Longitude,Human Modification
Tunis,AFRICA,518.9177409,36.80591113,10.20413702,0.799958122
Tunja,SOUTH AMERICA,22.15453783,5.54006588,-73.3614747,0.767874623
Tununak,NORTH AMERICA,1.429325021,60.58457496,-165.2552578,0.100467369
Tunuyan,SOUTH AMERICA,8.575950128,-33.57675969,-69.02558518,0.580874651
Tupa,SOUTH AMERICA,32.87447549,-21.92239305,-50.52869447,0.785184072
Tupelo,NORTH AMERICA,46.45306319,34.24956875,-88.73384766,0.67665347
Tupiza,SOUTH AMERICA,1.429325023,-21.43648286,-65.72561891,0.493386527
Tuquerres,SOUTH AMERICA,35.01846302,1.077577525,-77.59684455,0.59107669
Turbat,ASIA,35.01846302,26.01109522,63.04402598,0.614751639
Turbo,SOUTH AMERICA,7.146625106,8.097685835,-76.7296209,0.502033369
Turin,EUROPE,499.549095,45.07046822,7.644348039,0.851541907
Turkistan,ASIA,38.59177558,43.30131314,68.24378154,0.677458477
Turkmenabat,ASIA,81.47152623,39.07299629,63.5652006,0.688195377
Turkmenbasy,ASIA,17.57411965,40.01823199,52.9681274,0.472492203
Turku,EUROPE,270.142429,60.46745816,22.28579474,0.674022368
Turnovo,EUROPE,27.87183792,43.07292567,25.61401759,0.724864202
Turpan,ASIA,38.59177557,42.95465952,89.17014954,0.701880438
Tuscaloosa,NORTH AMERICA,135.0712145,33.20284498,-87.54123265,0.701242016
Tuticorin,ASIA,56.38396818,8.822771097,78.12836962,0.702272676
Tuxpam,NORTH AMERICA,33.589138,20.95795544,-97.39333222,0.854201411
Tuxpan,NORTH AMERICA,9.291910315,21.95093813,-105.301416,0.818372559
Tuxtla Gutierrez,NORTH AMERICA,77.89821366,16.76434422,-93.12991085,0.901139796
Tuymazy,EUROPE,26.44251289,54.61259079,53.69782581,0.693325369
Tuzla,EUROPE,51.45570077,44.53651086,18.66355742,0.714454952
Tver,EUROPE,135.0712145,56.86645312,35.88328542,0.80238224
Tweed Heads,AUSTRALIA,27.64571793,-28.19854159,153.5253263,0.755982537
Twin Falls,NORTH AMERICA,45.73840068,42.56715384,-114.4656147,0.709041094
Tyler,NORTH AMERICA,105.7700516,32.33478333,-95.30113364,0.717282732
Tynda,ASIA,9.290612636,55.16020018,124.7159195,0.547529563
Tyumen,ASIA,269.4277665,57.16204789,65.58701388,0.689591144
Tzaneen,AFRICA,13.5785877,-23.82920584,30.16100672,0.725354006
Uba,SOUTH AMERICA,47.88238822,-21.10525425,-42.95120291,0.671301593
Ubaitaba,SOUTH AMERICA,5.002637575,-14.31012207,-39.32533984,0.616177592
Uberaba,SOUTH AMERICA,69.32226354,-19.74920152,-47.94059694,0.824094718
Uberlandia,SOUTH AMERICA,123.6366143,-18.90784128,-48.28079888,0.812470823
Ubomba,AFRICA,0.714662512,-27.56614514,32.0830597,0.389555285
Ubon Ratchathani,ASIA,84.33017626,15.24351096,104.8602265,0.810171169
Udaipur,ASIA,156.5110898,24.59127096,73.71109692,0.764814602
Udine,EUROPE,132.2125645,46.09443173,13.22317315,0.822311371
Udon Thani,ASIA,52.17036328,17.40677226,102.7897485,0.858577081
Ufa,EUROPE,316.5954922,54.82332961,56.04197811,0.772137817
Uglegorsk,ASIA,15.72257523,49.08190056,142.0707894,0.385506821
Uglich,EUROPE,22.15453783,57.52998499,38.32590297,0.606785775
Uige,AFRICA,3.573312556,-7.609490681,15.05303676,0.895744805
Uitenhage,AFRICA,70.03692604,-33.76973912,25.41198841,0.78890534
Ujjain,ASIA,173.6629901,23.20188433,75.79861972,0.78362177
Ujungpandang,MALAY ARCHIPELAGO,1437.359192,-5.374452546,119.594853,0.701402115
Ukhta,EUROPE,69.32226353,63.58100632,53.71002811,0.523966034
Ukiah,NORTH AMERICA,26.4425129,39.16378096,-123.2120963,0.68975965
Ulaanbaatar,ASIA,176.5216402,47.9372354,106.878101,0.748842183
Ulaangom,ASIA,10.00527515,49.98629981,92.061251,0.522729021
Ulan Ude,ASIA,149.3644647,51.84626253,107.6135537,0.740545536
Ulanhot,ASIA,93.6207889,46.08711337,122.0600097,0.732798138
Uliastay,ASIA,7.146625104,47.74504813,96.84396533,0.542320787
Ulladulla,AUSTRALIA,6.331409137,-35.35143297,150.4644056,0.706496545
Ulm,EUROPE,112.9166767,48.40441546,9.977284082,0.806639911
Ulsan,ASIA,216.3647514,35.53016272,129.3447411,0.766956219
Ulundi,AFRICA,10.71993766,-28.30413734,31.40895497,0.653627799
Ulyanovsk,EUROPE,144.1886351,54.30978705,48.32479545,0.755837587
Uman,EUROPE,35.01846302,48.75234083,30.21220688,0.723441299
Umea,EUROPE,102.9114015,63.83493228,20.25107347,0.67219815
Umm Ruwaba,AFRICA,13.5785877,12.91247296,31.21072049,0.681908525
Umm al Qaywayn,ASIA,13.40676876,25.56563272,55.55056625,0.597718704
Umtata,AFRICA,112.9110785,-31.58031176,28.7576097,0.619451933
Unalakleet,NORTH AMERICA,2.046727221,63.88160045,-160.7944985,0.424012961
Unalaska,NORTH AMERICA,1.429325021,53.87528858,-166.5298274,0.496494048
Uncia,SOUTH AMERICA,2.858650042,-18.46184411,-66.57200356,0.490516254
Upata,SOUTH AMERICA,18.58122528,8.012126542,-62.40623762,0.549247379
Upington,AFRICA,24.29852536,-28.4472682,21.23840161,0.757434086
Upper Hutt,POLYNESIA,28.58650042,-41.12294736,175.0496199,0.648580447
Uppsala,EUROPE,152.2231148,59.85545946,17.6353513,0.761286085
Uray,ASIA,5.002637574,60.14767116,64.73877418,0.692776715
Urbana,NORTH AMERICA,101.4820765,40.11436555,-88.25211747,0.822316542
Urgentch,ASIA,81.47152622,41.55086129,60.62278683,0.771317563
Urgut,ASIA,97.19410145,39.42793311,67.25769744,0.573198819
Uroteppa,ASIA,80.0422012,39.92465553,68.99312623,0.634640051
Uruapan,NORTH AMERICA,33.589138,19.41970428,-102.0560764,0.775204624
Urubamba,SOUTH AMERICA,2.858650044,-13.3029907,-72.11784893,0.595390663
Uruguaiana,SOUTH AMERICA,42.52828171,-29.76411763,-57.069442,0.658735417
Urumqi,ASIA,415.9335812,43.85946681,87.57357732,0.804415863
Uryupinsk,EUROPE,23.58386285,50.80830328,42.01222626,0.753666905
Urzhar,ASIA,15.00791272,47.09717843,81.61991324,0.432390945
Usak,ASIA,32.87447549,38.68192851,29.41520308,0.800954079
Usakos,AFRICA,2.858650043,-21.99507601,15.57839855,0.42486496
Ushtobe,ASIA,15.72257524,45.25942432,77.97700153,0.5341509
Ushuaia,SOUTH AMERICA,35.01846302,-54.80162071,-68.30566991,0.429861273
Usolye Sibirskoye,ASIA,72.8955761,52.77385961,103.6274705,0.845069801
Uspallata,SOUTH AMERICA,2.858650042,-32.58870315,-69.35035918,0.574263689
Ussuriysk,ASIA,92.19146387,43.81362156,131.9476535,0.590306209
Ust Kut,ASIA,27.87183792,56.80201947,105.7949916,0.607728023
Ust-Ulimsk,ASIA,14.29325021,58.00877281,102.6548081,0.5476325
Uthai Thani,ASIA,6.431962596,15.38398789,100.0183335,0.73087025
Utica,NORTH AMERICA,111.4873517,43.09709623,-75.27047544,0.652987275
Utrecht,EUROPE,303.0169045,52.08155223,5.118246548,0.805433934
Utsunomiya,ASIA,282.2916917,36.46874849,139.8607448,0.861519878
Uttaradit,ASIA,45.02373817,17.63083154,100.0650683,0.753029367
Uvinza,AFRICA,10.00527515,-5.098656555,30.379995,0.451286578
Uvira,AFRICA,13.61137673,-3.364922154,29.14587223,0.578037161
Uyar,ASIA,24.29852536,55.81351099,94.31745246,0.568843243
Uyuni,SOUTH AMERICA,5.717300086,-20.45661261,-66.82685497,0.456397967
Uzhgorod,EUROPE,64.31962596,48.61360856,22.29033223,0.789503117
Uzhur,ASIA,22.86920034,55.31333719,89.82274478,0.767530379
Vaasa,EUROPE,92.90612638,63.11083554,21.65048576,0.645358414
Vac,EUROPE,19.29588779,47.78927211,19.12578839,0.801547368
Vacaria,SOUTH AMERICA,25.01318787,-28.49651582,-50.94456476,0.716660404
Vadodara,ASIA,1871.927321,22.48227025,73.00728699,0.789363736
Vaduz,EUROPE,55.02901333,47.172528,9.498765344,0.739268096
Val d'Or,NORTH AMERICA,26.73727477,48.11102802,-77.81289157,0.628372973
Valdez,NORTH AMERICA,5.002637575,61.13765711,-146.364792,0.486801332
Valdivia,SOUTH AMERICA,46.45306319,-39.81727854,-73.23069138,0.681736092
Valdosta,NORTH AMERICA,61.46097592,30.85219287,-83.29004751,0.681868824
Valenca,SOUTH AMERICA,5.002637576,-13.36810955,-39.07603689,0.603752428
Valencia1,SOUTH AMERICA,266.5691165,10.20205129,-67.98104215,0.767818274
Valencia2,EUROPE,360.1603653,39.48611702,-0.444241762,0.787641749
Valera,SOUTH AMERICA,30.73048796,9.327090421,-70.60504217,0.645162755
Valladolid1,EUROPE,75.03956362,41.64145084,-4.729638351,0.811318221
Valladolid2,NORTH AMERICA,14.29325021,20.69510431,-88.2077654,0.900172698
Valle de la Pascua,SOUTH AMERICA,16.43723774,9.218659291,-66.00971988,0.668009794
Valledupar,SOUTH AMERICA,47.1677257,10.481139,-73.26315482,0.757844351
Vallegrande,SOUTH AMERICA,3.573312553,-18.48386931,-64.11377927,0.451303483
Vallejo,NORTH AMERICA,92.41580783,38.11634253,-122.2248776,0.832239822
Vallenar,SOUTH AMERICA,12.14926268,-28.57483615,-70.75854191,0.745697951
Valletta,EUROPE,108.5289364,35.88644052,14.47777722,0.84533997
Valparai,ASIA,26.44251289,10.33917102,76.9470431,0.404365096
Valparaiso1,NORTH AMERICA,4.287975063,22.77672568,-103.5712667,0.655061731
Valparaiso2,SOUTH AMERICA,179.9047528,-33.02241785,-71.50642905,0.757624146
Valuyki,EUROPE,24.29852536,50.20291879,38.10757669,0.834490737
Van,ASIA,87.9034888,38.5105006,43.37144917,0.760263514
Van Horn,NORTH AMERICA,2.858650043,31.04718445,-104.8386194,0.532078928
Vanadzor,ASIA,32.87447549,40.81693561,44.48715967,0.604892372
Vancouver1,NORTH AMERICA,435.7720277,45.61985006,-122.5537934,0.81127873
Vancouver2,NORTH AMERICA,890.463658,49.23331182,-122.986203,0.813150071
Vanhynsdorp,AFRICA,1.42932502,-31.6037988,18.7325293,0.537196233
Vanino,ASIA,31.25894114,49.07883281,140.2586931,0.506310388
Varamin,ASIA,20.0105503,35.33787253,51.64218781,0.72592667
Varanasi,ASIA,24795.56033,26.20792682,83.22738384,0.725815311
Varna,EUROPE,48.58891989,43.2219346,27.88882267,0.810510656
Varzea Grande,SOUTH AMERICA,103.4133503,-15.64361705,-56.15533222,0.69177679
Vasteraas,EUROPE,128.7846307,59.62758067,16.53698238,0.737388175
Vatican City,EUROPE,197.8707081,41.90841643,12.41499376,0.848210696
Vaxjo,EUROPE,66.4636135,56.89034525,14.79327934,0.689868973
Vegreville,NORTH AMERICA,7.861287618,53.50110007,-112.056338,0.742691648
Veinticinco de Mayo,SOUTH AMERICA,14.29325021,-35.4257443,-60.18066144,0.682671134
Velikiy Ustyug,EUROPE,10.71993766,60.77695348,46.30263613,0.815666178
Velikiye Luki,EUROPE,61.46097591,56.34780784,30.53985815,0.706103547
Vellore,ASIA,2333.295957,12.91866024,79.08074724,0.739657806
Velsk,EUROPE,24.29852536,61.07835867,42.09222771,0.64682145
Venado Tuerto,SOUTH AMERICA,27.15717541,-33.74022498,-61.97159245,0.784175821
Venice,EUROPE,11.84785835,45.44168393,12.33078797,0.756592078
Ventspils,EUROPE,31.44515047,57.39949302,21.57420188,0.702513542
Vera,SOUTH AMERICA,8.575950129,-29.45561898,-60.21494665,0.603555185
Veracruz,NORTH AMERICA,76.7120805,19.17730847,-96.15709216,0.89163669
Vereeniging,AFRICA,145.7911522,-26.67102387,27.87671874,0.873398889
Vergara,SOUTH AMERICA,3.573312552,-32.93778374,-53.94405601,0.563720516
Verkhniy Ufaley,ASIA,30.73048796,56.05841418,60.22769523,0.656448477
Verkhnyaya Salda,ASIA,34.30380052,58.05292054,60.54879697,0.685542907
Vernal,NORTH AMERICA,20.0105503,40.45468525,-109.5444648,0.578868433
Vernon,NORTH AMERICA,15.00791273,34.15770379,-99.30469116,0.754934647
Vero Beach,NORTH AMERICA,100.7098365,27.62129924,-80.42292855,0.754670431
Verona,EUROPE,285.8650043,45.46382138,10.92676532,0.79942576
Versailles,EUROPE,1128.261558,48.85542952,2.054396632,0.800617791
Viacha,SOUTH AMERICA,5.717300086,-16.64465058,-68.30504562,0.639559378
Viana,SOUTH AMERICA,2.957682547,-3.206846036,-45.00640689,0.758475682
Vibo Valentia,EUROPE,29.30116294,38.66650291,16.07940926,0.735281451
Viborg,EUROPE,36.44778804,56.45812218,9.403375591,0.795596363
Vicente Guerrero,NORTH AMERICA,2.858650043,30.77188039,-116.0129897,0.493457686
Vichuga,EUROPE,36.44778805,57.21514051,41.91019923,0.665918524
Vichy,EUROPE,61.46097592,46.13552284,3.425829644,0.726764514
Vicksburg,NORTH AMERICA,36.44778804,32.33332508,-90.87062575,0.585408787
Victor Harbor,AUSTRALIA,9.475335463,-35.54210986,138.6190911,0.648793937
Victoria Falls,AFRICA,7.861287618,-17.92722467,25.82215719,0.533125842
Victoria1,NORTH AMERICA,56.45833835,28.83318045,-96.9924281,0.695922859
Victoria2,NORTH AMERICA,179.4660263,48.45968033,-123.4018836,0.787330545
Victoria3,SOUTH AMERICA,7.146625106,-38.22708323,-72.34185115,0.744401014
Victoria4,AFRICA,12.78798568,-4.621427597,55.44509318,0.565312958
Victoria5,SOUTH AMERICA,9.290612638,-32.61333961,-60.15744209,0.782232615
Victoriaville,NORTH AMERICA,49.31171324,46.06594497,-71.95745003,0.737059178
Victorica,SOUTH AMERICA,7.146625106,-36.21133217,-65.43937745,0.480116676
Viedma,SOUTH AMERICA,26.44251289,-40.80467364,-62.99890031,0.633676426
Vienna,EUROPE,663.9214724,48.18375859,16.34469804,0.820207986
Vientiane,ASIA,215.8280782,17.95580289,102.6600767,0.726786251
Viet Tri,ASIA,503.1151008,21.32338798,105.5439156,0.71450168
Vigo,EUROPE,109.7025941,42.20190484,-8.745656584,0.788844525
Vijayawada,ASIA,2967.569784,16.58991726,80.69035865,0.734895761
Vikhorevka,ASIA,0.714662511,56.09172143,101.2410052,0.370010485
Vila Velha,SOUTH AMERICA,326.2417358,-20.26399557,-40.3287438,0.780453961
Vilanculos,AFRICA,0.714662512,-21.99015415,35.30824278,0.62978971
Vilhena,SOUTH AMERICA,31.44515047,-12.73222391,-60.13700097,0.718055158
Villa Ahumada,NORTH AMERICA,5.717300085,30.6168495,-106.5164971,0.587893166
Villa Angela,SOUTH AMERICA,17.86656276,-27.5735751,-60.7227421,0.69081945
Villa Carlos Paz,SOUTH AMERICA,36.37414502,-31.42475436,-64.50826223,0.700609209
Villa Constitucion,SOUTH AMERICA,12.8639252,-33.23303371,-60.33268016,0.716395411
Villa Hayes,SOUTH AMERICA,5.717300086,-25.0910063,-57.52991464,0.680724849
Villa Maria,SOUTH AMERICA,31.44515047,-32.40950699,-63.24407686,0.794179588
Villa Rumipal,SOUTH AMERICA,2.143987531,-32.17975086,-64.48939191,0.502409555
Villa Union,NORTH AMERICA,5.717300085,23.19555512,-106.2268206,0.805724817
Villahermosa,NORTH AMERICA,127.2099269,18.01178568,-92.95274037,0.863049575
Villanueva,NORTH AMERICA,4.287975064,22.35905163,-102.8887456,0.703085261
Villarica,SOUTH AMERICA,3.498756097,-39.27248948,-72.23144855,0.620670015
Villavicencio,SOUTH AMERICA,27.15717541,4.147995163,-73.62708681,0.686288867
Villazon,SOUTH AMERICA,10.00527515,-22.09011134,-65.60349598,0.504252662
Vilnius,EUROPE,180.0949527,54.69701719,25.25466373,0.71157615
Vilyuysk,ASIA,7.146625108,63.75610918,121.6167599,0.366145687
Vina del Mar,SOUTH AMERICA,140.6481793,-33.01586782,-71.48608961,0.759783206
Vinh,ASIA,195.1028654,18.73291028,105.6625944,0.787025898
Vinnytsya,EUROPE,97.90876396,49.23891754,28.47908744,0.859297071
Virginia Beach,NORTH AMERICA,203.9140972,36.82940919,-76.05872898,0.773238839
Visakhapatnam,ASIA,1191.644684,17.7614618,83.00487212,0.701644065
Visalia,NORTH AMERICA,76.46888865,36.33150798,-119.3260492,0.785482739
Visby,EUROPE,27.12809193,57.64039332,18.30523465,0.661808285
Viseu,SOUTH AMERICA,0.71466251,-1.19988726,-46.14294136,0.640415832
Vitoria da Conquista,SOUTH AMERICA,53.5996883,-14.86021376,-40.85626015,0.78618729
Vitoria1,SOUTH AMERICA,260.1966969,-20.24933275,-40.3355316,0.773993246
Vitoria2,EUROPE,53.5996883,42.8690607,-2.678336649,0.807861752
Vitsyebsk,EUROPE,117.2046517,55.19820595,30.17840203,0.803911677
Vizianagaram,ASIA,0.714662511,18.11783273,83.50773938,0.667525817
Vladikavkaz,EUROPE,110.0580266,43.05501483,44.67425913,0.724700937
Vladimir,EUROPE,87.90348882,56.14743629,40.3991635,0.789450841
Vladivostok,ASIA,109.8424692,43.14930453,131.9351398,0.756532332
Vlore,EUROPE,15.35182098,40.4754035,19.48573431,0.77020896
Voi,AFRICA,5.002637576,-3.384600229,38.563557,0.74306236
Volgodonsk,EUROPE,11.43460018,47.52345638,42.13928389,0.866388692
Volgograd,EUROPE,220.0174889,48.76732143,44.5220731,0.824828885
Volkhov,EUROPE,50.74103826,59.93137957,32.32684728,0.592599471
Volksrust,AFRICA,7.146625105,-27.36245135,29.87790322,0.685128895
Vologda,EUROPE,108.6287016,59.22760207,39.87610914,0.798957544
Volos,EUROPE,46.94006122,39.37889226,22.93026966,0.771890402
Volsk,EUROPE,34.64876159,52.05713568,47.38307904,0.728890999
Volta Redonda,SOUTH AMERICA,155.7964273,-22.51148342,-44.10235086,0.705964786
Volzhskiy,EUROPE,117.1414819,48.81299497,44.76782839,0.795151764
Vorkuta,EUROPE,75.03956362,67.51076447,64.0381988,0.488405212
Voronezh,EUROPE,85.75950127,51.66729987,39.26164157,0.871088568
Votkinsk,EUROPE,46.05013124,57.05970558,53.97989971,0.765473976
Voznesensk,EUROPE,32.87447549,47.57897645,31.32600652,0.731859717
Vratsa,EUROPE,17.15190026,43.21146052,23.55271618,0.719768901
Vryburg,AFRICA,15.72257524,-26.95377314,24.73130629,0.75948786
Vryheid,AFRICA,17.15190026,-27.76647653,30.79329068,0.63200938
Vung Tau,ASIA,41.74574567,10.38467896,107.1024046,0.799276871
Vyazemskiy,ASIA,16.43723775,47.53868064,134.7521982,0.414701718
Vyazma,EUROPE,24.29852537,55.21686096,34.29325763,0.565858686
Vyborg,EUROPE,38.89060812,60.71824433,28.76377018,0.585947353
Vyshnniy Volochek,EUROPE,35.01846302,57.59554259,34.55064466,0.717261896
Vyska,EUROPE,43.58298727,55.33065432,42.15352426,0.679963993
Wa,AFRICA,9.290612638,10.06534051,-2.505798464,0.767272634
Waco,NORTH AMERICA,145.7759328,31.54414135,-97.16522112,0.783168974
Wadi Halfa,AFRICA,10.71993766,21.7967883,31.36921721,0.357144804
Wafangdian,ASIA,110.7726892,39.63112032,122.0026088,0.759812411
Wagga Wagga,AUSTRALIA,50.02637574,-35.12180286,147.365861,0.705556601
Wagin,AUSTRALIA,2.858650045,-33.30281967,117.3371335,0.554966787
Wahiawa,POLYNESIA,89.21424995,21.43858389,-158.0153461,0.692065755
Wailuku,POLYNESIA,25.30054809,20.89104029,-156.4886208,0.625162269
Waingapu,MALAY ARCHIPELAGO,6.431962599,-9.645306522,120.2570485,0.723305486
Wainwright,NORTH AMERICA,1.054646992,70.64201664,-160.0272056,0.305551093
Waitakere,POLYNESIA,0.714662511,-36.84902798,174.5489468,0.495802175
Wajir,AFRICA,11.43460017,1.751594659,40.0492709,0.524845605
Wakayama,ASIA,157.06102,34.23165477,135.2067447,0.827896978
Wakema,ASIA,17.86656277,16.62845398,95.17276127,0.551641397
Waku Kungo,AFRICA,7.861287615,-11.35442911,15.10700414,0.534065134
Walbrzych,EUROPE,72.18091358,50.78906772,16.26558285,0.723092828
Wales,NORTH AMERICA,0.398644706,65.61331613,-168.101039,0.231485349
Walla Walla,NORTH AMERICA,42.16508813,46.06467678,-118.3430086,0.662496739
Wallace,NORTH AMERICA,1.42932502,47.47588313,-115.9303509,0.457029718
Wallaroo,AUSTRALIA,3.494522233,-33.92796617,137.6261615,0.691448237
Walvis Bay,AFRICA,14.24263595,-22.94714736,14.5042927,0.750520837
Wamba,AFRICA,15.72257523,2.146179537,27.992631,0.260635703
Wanganui,POLYNESIA,36.44778805,-39.9226162,175.0293476,0.756280491
Wangaratta,AUSTRALIA,15.72257523,-36.353505,146.3075075,0.771897351
Wangqing,ASIA,22.15453783,43.32267977,129.7494836,0.755306233
Wanxian,ASIA,762.5448989,30.70640678,108.2551152,0.701065415
Warangal,ASIA,607.4631341,18.11466603,79.6901992,0.752665789
Warri,AFRICA,389.4910683,5.543300685,5.841762801,0.755377133
Warrnambool,AUSTRALIA,22.86920035,-38.37151076,142.4790225,0.786462945
Warsaw,EUROPE,1086.287016,52.23583092,21.02652974,0.768753468
Warwick,AUSTRALIA,15.72257524,-28.21225388,152.0214487,0.636576868
"Washington, D.C.",NORTH AMERICA,3688.458986,39.06021285,-76.9492625,0.792003916
Watampone,MALAY ARCHIPELAGO,15.00791273,-4.540326289,120.3044725,0.665604893
Waterbury,NORTH AMERICA,189.3855653,41.55741628,-73.04006182,0.746415888
Waterford,EUROPE,35.01846302,52.25399425,-7.115879336,0.779657451
Waterloo,NORTH AMERICA,107.9140391,42.50006823,-92.38064639,0.715039385
Watertown,NORTH AMERICA,32.87447549,43.98155378,-75.92178929,0.683538586
Waterville,NORTH AMERICA,32.87447549,44.56224504,-69.63504269,0.711431782
Watsa,AFRICA,8.575950128,3.041643616,29.52578301,0.266909681
Wau,AFRICA,27.15717541,7.705756546,27.98672458,0.720173229
Waukegan,NORTH AMERICA,959.3107638,42.24658464,-87.96712362,0.794831302
Waukesha,NORTH AMERICA,338.8460377,43.04459065,-88.16866823,0.748224734
Wausau,NORTH AMERICA,93.6207889,44.9359274,-89.63343304,0.72697286
Wawa,NORTH AMERICA,7.146625105,47.98500136,-84.78778468,0.430624601
Waycross,NORTH AMERICA,35.01846303,31.22101078,-82.36126796,0.637311143
Weifang,ASIA,3102.473357,36.70337338,119.0123205,0.787106938
Weihai,ASIA,201.4767444,37.45221305,122.0791721,0.765216214
Weinan,ASIA,3427.624309,34.6584347,109.6048033,0.741422849
Welkom,AFRICA,65.03428847,-27.96807768,26.75170281,0.811911427
Wellington,POLYNESIA,82.29109864,-41.27953095,174.7817755,0.660850269
Wenatchee,NORTH AMERICA,67.89293852,47.43457247,-120.3104251,0.673813041
Wenshan,ASIA,37.87711307,23.38081906,104.2385625,0.819376849
Wenzhou,ASIA,1076.602466,27.75051074,120.5807906,0.822502925
West Bend,NORTH AMERICA,37.87711306,43.42752982,-88.19327503,0.77618695
West Palm Beach,NORTH AMERICA,748.3405022,26.69179397,-80.13977924,0.824926742
Westport,POLYNESIA,0.714662513,-41.74917539,171.5581989,0.408024919
Wetaskiwin,NORTH AMERICA,13.5785877,52.9807038,-113.3730178,0.751526278
Wewak,MELANESIA,0.702719893,-3.548666881,143.6234416,0.441278068
Weyburn,NORTH AMERICA,10.00527515,49.66883365,-103.8525379,0.682170201
Whakatane,POLYNESIA,9.290612639,-37.95796413,176.97665,0.756110785
Whangarei,POLYNESIA,31.44515047,-35.70690128,174.3118476,0.732501783
Wheeling,NORTH AMERICA,67.89293852,40.0602139,-80.71423074,0.686351199
White Sulphur Springs,NORTH AMERICA,2.858650042,37.79674359,-80.30950923,0.61144991
Whitehorse,NORTH AMERICA,31.44515047,60.72604131,-135.0755412,0.528759276
Whyalla,AUSTRALIA,24.2777462,-33.024243,137.5411077,0.68582253
Wiarton,NORTH AMERICA,3.573312553,44.74601843,-81.14380221,0.558829259
Wichita,NORTH AMERICA,399.4963435,37.68793911,-97.33206103,0.781455401
Wichita Falls,NORTH AMERICA,102.196739,33.90515061,-98.5274267,0.768989293
Wiener,EUROPE,67.89293852,47.83286003,16.24402456,0.80643491
