City,Region,tif_count,Latitude,Longitude,Road Density
Hafar al Batin,ASIA,0.62,28.47043011,45.91935484,189.6129033
Hagere Hiywet,AFRICA,0.62,9.02688172,37.83736559,140.2903226
Hagerstown,NORTH AMERICA,1.25,39.684,-77.762,4213.144
Haifa,ASIA,1.92,32.86588542,35.00086806,2092.625
Haikou,ASIA,2.86,20.04574592,110.3173077,5527.01049
Hail,ASIA,0.88,27.56155303,41.65719697,142.5227272
Hailar,ASIA,0.93,49.26792115,119.7195341,1690.075269
Hailun,ASIA,0.63,47.5,126.8955026,485.0793654
Haiphong,ASIA,49.58972322,20.61344668,106.3394049,1247.121541
Hajjah,ASIA,3.36,15.68005952,43.5562996,456.0089284
Hakkari,ASIA,0.13,37.61538462,43.67307692,531.7692311
Hakodate,ASIA,1.4,41.83392857,140.7029762,412.9857143
Halacho,NORTH AMERICA,0.06,20.5,-90.11111111,1145.666666
Haldia,ASIA,30.02144215,22.05424835,87.73982795,226.1385472
Halifax,NORTH AMERICA,2.32,44.7108477,-63.62715517,889.5387932
Halmstad,EUROPE,1.2,56.71527778,12.83194444,3209.241668
Hamadan,ASIA,0.91,34.84340659,48.47802198,300.7582416
Hamah,ASIA,1.54,35.16937229,36.72348485,520.4675325
Hamamatsu,ASIA,7.79,34.79182713,137.7565255,7886.02439
Hamburg,EUROPE,15.28,53.60836606,9.973440227,4883.907723
Hamhung,ASIA,1.117442876,39.95320843,127.4915886,2861.973716
Hami,ASIA,0.65,42.86923077,93.47051282,1668
Hamilton1,NORTH AMERICA,0.61,32.34289617,-64.81693989,312.6393444
Hamilton2,NORTH AMERICA,7.755933604,43.37610752,-79.85376565,16878.45079
Hamilton3,POLYNESIA,0.89,-37.74344569,175.2331461,5042.775278
Hamilton4,AUSTRALIA,0.14,-37.66666667,142,421.0000001
Hammerfest,EUROPE,0.3,70.74722222,23.66111111,227.8000005
Hampton,NORTH AMERICA,4.83,37.12819186,-76.48395445,8146.248446
Hancheng,ASIA,1.59,35.52568134,110.3998952,1415.830187
Hancock,NORTH AMERICA,0.21,47.16666667,-88.61904762,2162.857143
Handan,ASIA,252.1725708,36.38709316,114.8850815,771.341657
Hanggin Houqi,ASIA,0.41,40.94918699,107.0691057,841.1219515
Hangu,ASIA,2.23,39.34828102,117.7556054,1555.793722
Hangzhou,ASIA,51.68989134,30.70044476,120.2173393,2275.266914
Hania,EUROPE,0.72,35.55092593,23.99537037,4155.069443
Hannover,EUROPE,5.41,52.43083795,9.695779421,5258.981516
Hanoi,ASIA,175.55,20.77986803,105.9211241,1302.643919
Hanzhong,ASIA,17.02,33.16323933,107.0801998,1007.541128
Haora,ASIA,26.56707006,22.71799076,88.11748694,1873.062892
Happy Valley,NORTH AMERICA,0.07,53.33333333,-60.33333333,113.0000001
Hapur,ASIA,15.12603413,28.81943021,77.88688578,542.2908536
Harar,AFRICA,0.58,9.379310345,42.04741379,290.3793103
Harare,AFRICA,4,-17.7925,31.00979167,5774.58
Harbin,ASIA,16.8,45.78477183,126.5827381,2190.390476
Hardin,NORTH AMERICA,0.07,45.75,-107.6666667,1111
Hargeysa,AFRICA,0.47,9.585106383,44.01595745,1106.06383
Harlingen,NORTH AMERICA,1.42,26.22476526,-97.73650235,4823.478872
Harper,AFRICA,0.04,4.416666667,-7.75,598
Harrisburg,NORTH AMERICA,2.74,40.3330292,-76.81599757,7198.175183
Harrisonburg,NORTH AMERICA,0.53,38.49528302,-78.91666667,4058.547168
Harstad,EUROPE,0.68,68.82230392,16.48897059,5266.27941
Hartford,NORTH AMERICA,8.85,41.81327684,-72.69284369,5372.134463
Hassi Messaoud,AFRICA,0.17,31.75,6,115
Hastings,POLYNESIA,0.33,-39.58333333,176.8030303,2938.999999
Hat Yai,ASIA,1.60412673,7.051872953,100.422076,992.1708489
Hatay,ASIA,2.506215022,36.26971036,36.11871073,4190.599073
Hathras,ASIA,19.07108948,27.63655522,78.11484374,510.4371733
Hattiesburg,NORTH AMERICA,0.76,31.35526316,-89.37061404,3555.000001
Haugesund,EUROPE,0.45,59.45,5.25,5489.800002
Havana,NORTH AMERICA,4.6,23.11431159,-82.39746377,6079.628261
Havre,NORTH AMERICA,0.19,48.58333333,-109.7324561,1382.684211
Hays,NORTH AMERICA,0.28,38.91666667,-99.35416667,2559.5
Hearst,NORTH AMERICA,0.08,49.75,-83.69791667,215.875
Hebi,ASIA,32.61320167,35.99523266,114.3002379,1104.23057
Hechi,ASIA,35.45307521,23.16234876,109.5577096,291.3268422
Hefei,ASIA,10.48725098,31.87371291,117.3886127,5346.130009
Hegang,ASIA,1.98,47.34048822,130.2310606,906.0505052
Heidelberg,EUROPE,3.618604561,49.44813481,8.618879566,4189.118148
Heihe,ASIA,0.02,50.25,127.4166667,1675
Helena,NORTH AMERICA,0.62,46.65322581,-112.0685484,4636.612902
Helong,ASIA,0.52,42.58173077,128.9439103,384.4038462
Helsingborg,EUROPE,1.42,56.10328638,12.68016432,5379.669021
Helsinki,EUROPE,11.97,60.29490393,24.86939571,5281.300752
Hengshui,ASIA,29.79060641,37.9951755,115.7896716,614.8673064
Hengyang,ASIA,12.28,27.05374593,112.3790038,2492.851792
Herat,ASIA,2.26,34.36910029,62.18067847,563.0575221
Hereford,NORTH AMERICA,0.25,34.84666667,-102.4266667,1591.56
Hermanus,AFRICA,0.13,-34.3974359,19.17307692,1364.769231
Hermosillo,NORTH AMERICA,1.46,29.13356164,-111.0062785,10537.91096
Hervey Bay,AUSTRALIA,0.13,-25.25,152.8205128,490.3846149
Hetauda,ASIA,2.46,27.46409214,84.94681572,305.605691
Heyuan,ASIA,2.19,23.67085236,114.5920852,1028.356164
Heze,ASIA,83.42270957,35.21020851,115.3505751,724.8854454
Hickory,NORTH AMERICA,2.06,35.76901294,-81.32807443,4723.723301
Hidalgo del Parral,NORTH AMERICA,0.43,26.99806202,-105.7112403,3392.023254
Hilo,POLYNESIA,0.63,19.7473545,-155.1283069,2172.571428
Hims,ASIA,1.64,34.76270325,36.66107724,1037.70122
Hindupur,ASIA,0.81,13.88065844,77.44341564,462.8024691
Hinthada,ASIA,0.57,17.69152047,95.4122807,241.7894736
Hinton,NORTH AMERICA,0.27,53.44444444,-117.617284,169.6296297
Hios,EUROPE,0.35,38.40714286,26.08333333,882.5428573
Hirosaki,ASIA,1.04,40.64823718,140.4270833,692.8365384
Hiroshima,ASIA,3.72,34.44735663,132.40569,8749.583334
Hisar,ASIA,5.915703389,29.18939613,75.77052602,321.9548177
Ho,AFRICA,0.25,6.666666667,0.416666667,287.9999999
Ho Chi Minh City,ASIA,25.49,10.84265071,106.7598078,1062.829345
Hoa Binh,ASIA,0.19,20.86403509,105.3201754,591.3157886
Hobart,AUSTRALIA,1.04,-42.82532051,147.2540064,500.1057688
Hobbs,NORTH AMERICA,0.41,32.75406504,-103.1666667,4355.585366
Hof,EUROPE,0.74,50.33671171,11.87837838,3114.027027
Hohhot,ASIA,4.01,40.86949293,111.6672901,3091.206983
Hokitika,POLYNESIA,0.04,-42.66666667,170.9166667,2191
Holguin,NORTH AMERICA,0.64,20.91666667,-76.30078125,2705.0625
Homer,NORTH AMERICA,0.11,59.66666667,-151.5833333,510
Homestead,NORTH AMERICA,0.97,25.53350515,-80.47852234,7632.597935
Homyel,EUROPE,1.97,52.47038917,30.94204738,3474.680202
Hon Quan,ASIA,0.12,11.66666667,106.5833333,1507
Honda,SOUTH AMERICA,0.2,5.25,-74.7625,880.5
Hong Gai,ASIA,0.33,21,107.0732323,3369.424247
Hong Kong,ASIA,135.03,22.91404379,113.4885334,3419.010442
Honiara,MELANESIA,0.21,-9.412698413,159.9325397,12.33333335
Honolulu,POLYNESIA,3.67,21.39963669,-157.9541326,5590.329701
Hoonah,NORTH AMERICA,0.02,58.16666667,-135.5,1292
Hooper Bay,NORTH AMERICA,0.01,61.58333333,-166.1666667,0
Hopedale,NORTH AMERICA,0.030003663,55.5,-60.25,0
Hopkinsville,NORTH AMERICA,0.66,36.90782828,-87.5290404,3092.01515
Horlivka,EUROPE,3.11,48.33869239,38.05493033,518.488746
Horqueta,SOUTH AMERICA,0.09,-23.32407407,-57.08333333,332.7777779
Horsham,AUSTRALIA,0.17,-36.66666667,142.1666667,443
Horta,AFRICA,0.12,38.58333333,-28.66666667,0
Hosaina,AFRICA,47.96078659,7.627376378,37.86059298,134.566516
Hoshiarpur,ASIA,11.10812762,31.50720413,75.87576803,335.2648068
Hoskins,MELANESIA,0.02,-5.416666667,150.3333333,468
Hospet,ASIA,0.67,15.33333333,76.35696517,478.4328358
Hot Springs,NORTH AMERICA,0.86,34.51744186,-93.09883721,4862.034884
Hotan,ASIA,1.61,37.21428571,79.82298137,1403.043478
Houlton,NORTH AMERICA,0.12,46.16666667,-67.90277778,1149.166667
Houma1,NORTH AMERICA,0.83,29.63554217,-90.75903614,3024.506023
Houma2,ASIA,7.6,35.67225877,111.2699561,897.7789473
Houston,NORTH AMERICA,40.86,29.83971692,-95.45537608,7629.519824
Hrodna,EUROPE,1.11,53.71321321,23.78453453,5303.603604
Hsinchu,ASIA,5.935666122,24.79567978,120.9112038,5141.118003
Hua Hin,ASIA,0.15,12.63888889,99.91666667,915.0000004
Huacho,SOUTH AMERICA,0.19285711,-11.08325544,-77.66666667,418.1121682
Huaibei,ASIA,93.28576053,33.91681189,116.53745,434.228276
Huainan,ASIA,735.8400302,34.02429471,116.6487295,724.9898407
Huaiyin,ASIA,275.2898954,33.71738164,119.3577046,912.1509615
Huajuapan de Leon,NORTH AMERICA,0.48,17.85243056,-97.828125,2831.750001
Hualien,ASIA,1.12,24.0297619,121.5498512,9286.660705
Huamachuco,SOUTH AMERICA,0.29,-7.75862069,-78.07758621,510.8275861
Huambo,AFRICA,0.59,-12.74152542,15.70338983,561.8135596
Huancavelica,SOUTH AMERICA,0.09,-12.75,-75,408
Huancayo,SOUTH AMERICA,0.4,-12.01041667,-75.25,1002.5
Huangshi,ASIA,48.05524109,30.37948568,115.0606649,728.5794326
Huangyan,ASIA,0.96,28.68315972,121.2213542,2294.75
Huanren,ASIA,0.45,41.33333333,125.3111111,680.2000002
Huanta,SOUTH AMERICA,0.09,-12.91666667,-74.28703704,376.2222224
Huanuco,SOUTH AMERICA,0.33,-9.891414141,-76.27525253,347.4545457
Huaraz,SOUTH AMERICA,0.22,-9.496212121,-77.58333333,647.6363637
Huarmey,SOUTH AMERICA,0.03,-10,-78.16666667,598
Huasco,SOUTH AMERICA,0.05,-28.41666667,-71.25,295
Huatabampo,NORTH AMERICA,0.09,26.86111111,-109.6666667,2154.333334
Huaura,SOUTH AMERICA,0.04,-11,-77.66666667,538
Hubli,ASIA,2.2,15.44772727,75.03636364,2161.85
Hudson Bay,NORTH AMERICA,0.120008392,52.87500069,-102.4166667,245.00081
Hue,ASIA,6.673336368,16.49507296,107.5578587,1683.583517
Huehuetenango,NORTH AMERICA,0.42,15.375,-91.51785714,751.3095239
Huelva,EUROPE,0.42,37.31547619,-6.990079365,2624.666667
Hughenden,AUSTRALIA,0.01,-20.83333333,144.1666667,316
Huinan,ASIA,0.2,42.66666667,126.2333333,556.2
Huize,ASIA,0.02,26.41666667,103.3333333,1.25E-06
Huizhou,ASIA,14.60876541,23.08972707,114.1698043,1782.005683
Hulan Ergi,ASIA,1.57,47.26061571,123.5737792,171.5923566
Hulin,ASIA,0.57,45.82894737,132.9649123,349.1578945
Hun,AFRICA,0.13,29.16666667,15.91666667,2244
Hunanghua,ASIA,1.27,38.41994751,117.2749344,1410.527558
Hungnam,ASIA,1.93,39.92487047,127.5250432,2281.512953
Huntington,NORTH AMERICA,1.38,38.44987923,-82.45471014,2620.992754
Huntsville1,NORTH AMERICA,0.38,30.75219298,-95.58552632,3309.394736
Huntsville2,NORTH AMERICA,3.48,34.75215517,-86.6743295,4757.362069
Hurghada,AFRICA,0.26,27.2724359,33.7724359,317.0384618
Hutchinson,NORTH AMERICA,0.78,38.10149573,-97.96688034,3056.410258
Huzhou,ASIA,20.19615764,30.90360702,119.9336643,1535.191382
Hwange,AFRICA,0.12,-18.33333333,26.44444444,371.0000003
Hyderabad1,ASIA,16.28,25.29105242,68.55594799,834.7745703
Hyderabad2,ASIA,10.78,17.50471552,78.34029066,757.0992579
Hyeson,ASIA,0.66,41.44191919,128.1540404,2132.666667
Iasi,AFRICA,1.33,47.18421053,27.54761905,1658.902256
Ibadan,AFRICA,4.17,7.373701039,3.853517186,3811.203837
Ibague,EUROPE,0.67,4.498756219,-75.23631841,1337.746268
Ibarra,AFRICA,0.74,0.396396396,-78.19707207,1068.986486
Ibb,SOUTH AMERICA,12.45010427,14.00211151,44.15610967,676.3349682
Ica,SOUTH AMERICA,0.47,-14.00531915,-75.7606383,604.8936168
Icel,ASIA,2.06207386,36.83665013,34.55567679,8008.179263
Ico,SOUTH AMERICA,0.07,-6.333333333,-38.91666667,213.0000001
Idah,ASIA,0.14,7.166666667,6.684523809,197.2142857
Idaho Falls,SOUTH AMERICA,1.12,43.52901786,-112.0535714,4333.303572
Idlib,AFRICA,0.44,35.99621212,36.59659091,379.8863638
Ifakara,NORTH AMERICA,0.25,-8.083333333,36.63,147.88
Ife,ASIA,2.128445694,7.448832326,4.559842013,188.2662967
Igarka,AFRICA,0.27,67.5,86.5462963,145.2222222
Iguala,AFRICA,0.35,18.40952381,-99.58333333,5040.485712
Iguape,ASIA,0.1,-24.66666667,-47.58333333,181
Iguatu,NORTH AMERICA,0.41,-6.308943089,-39.33739837,385.4878048
Ihosy,SOUTH AMERICA,0.05,-22.33333333,46.08333333,328
Ijebu Ode,SOUTH AMERICA,1.75,6.87,3.908095238,449.9142857
Ijui,AFRICA,0.39,-28.33547009,-53.96153846,259.8717948
Ikare,AFRICA,11.26259447,7.628361237,5.877662025,138.6216985
Ikela,SOUTH AMERICA,0.01,-1.166666667,23.25,188
Iksan,AFRICA,1.21,36,126.9104683,5097.884297
Ilam,AFRICA,0.37,33.66666667,46.36711712,201.1621622
Ilebo,ASIA,0.14,-4.285714286,20.57142857,63.28571447
Ilheus,ASIA,0.21,-14.76190476,-39.08333333,306.7142857
Iligan,AFRICA,0.88,8.243371212,124.1969697,540.5568186
Illapel,SOUTH AMERICA,0.17,-31.58333333,-71.22058824,481.6470587
Illichivsk,MALAY ARCHIPELAGO,0.51,46.36764706,30.58496732,583.6470588
Illizi,SOUTH AMERICA,0.07,26.55952381,8.416666667,154.7142859
Ilo,EUROPE,0.18,-17.58333333,-71.375,371
Iloilo,AFRICA,11.2,10.96205357,122.5613095,702.2785714
Ilorin,SOUTH AMERICA,2.9,8.489655172,4.610057471,1193.66207
Imbituba,MALAY ARCHIPELAGO,0.1,-28.16666667,-48.725,2957.699995
Imperatriz,AFRICA,0.8,-5.471875,-47.49583333,532.1125001
Imphal,SOUTH AMERICA,7.38,24.86506323,93.87838753,367.6178862
I-n-Amenas,SOUTH AMERICA,0.01,28.08333333,9.5,190
Incheon,ASIA,8.74274513,37.54247274,126.6652208,4502.478407
Independence,ASIA,2.554047622,39.09579392,-94.4601939,8898.238031
Indianapolis,NORTH AMERICA,17.63,39.86840613,-86.17711288,7821.34827
Indore,NORTH AMERICA,11.33,22.79736687,75.81075316,1525.675199
Indramayu,ASIA,41.63385318,-6.471675365,108.1228135,432.6085578
Ingeniero Guillermo N. Juarez,MALAY ARCHIPELAGO,0.15,-23.83333333,-61.91666667,368
Ingham,SOUTH AMERICA,0.08,-18.58333333,146.1041667,339.7499997
Ingolstadt,AUSTRALIA,1.81,48.80018416,11.39594843,4077.685083
Inhambane,EUROPE,0.24,-23.84375,35.40625,306.6250003
Inhumas,AFRICA,0.23,-16.33333333,-49.5326087,229.6086957
Innisfail,SOUTH AMERICA,0.09,-17.5,146,450
Innsbruck,AUSTRALIA,1.37,47.31508516,11.35705596,2432.883211
Inongo,EUROPE,0.13,-1.91025641,18.25,177.2307692
Inowroclaw,AFRICA,0.71,52.82511737,18.21948357,1660.056337
I-n-Salah,EUROPE,0.1,27.25,2.416666667,174
Inta,EUROPE,0.5,66.08333333,60.12333333,0
International Falls,NORTH AMERICA,0.33,48.66414141,-93.44949495,1854.727271
Invercargill,POLYNESIA,0.38,-46.36184211,168.3311404,3640.815787
Inverell,AUSTRALIA,0.1,-29.75,151.0833333,406
Inverness,EUROPE,0.53,57.50628931,-4.264150943,4580.924527
Ioanina,EUROPE,0.68,39.70220588,20.81127451,2299.808822
Iowa City,NORTH AMERICA,1.07,41.70249221,-91.58411215,3231.859814
Ipatinga,SOUTH AMERICA,1.72,-19.45300388,-42.62839147,2455.35465
Ipiales,SOUTH AMERICA,0.48,0.875,-77.67881944,1682.729166
Ipoh,ASIA,1.88,4.656028369,101.0567376,697.2234041
Ipora,SOUTH AMERICA,0.23,-16.40942029,-51.16666667,344
Ipswich,EUROPE,1.24,52.08870968,1.133736559,4251.491936
Ipu,SOUTH AMERICA,0.02,-4.25,-40.75,449.9999997
Iquique,SOUTH AMERICA,0.44,-20.20643939,-70.16477273,258.5227274
Iquitos,SOUTH AMERICA,0.61,-3.717213115,-73.31010929,486.1639345
Iracoubo,SOUTH AMERICA,0.01,5.5,-53.25,121
Iraklio,EUROPE,0.74,35.35923423,25.08671171,4457.459457
Irati,SOUTH AMERICA,0.3,-25.42222222,-50.68333333,225.9333333
Irbid,ASIA,3.75,32.62022222,35.85688889,768.4533334
Irbil,ASIA,0.97,36.22852234,43.97508591,12847.69072
Irece,SOUTH AMERICA,0.15,-11.25,-41.91111111,409.6666667
Iringa,AFRICA,0.36,-7.731481482,35.66666667,238.7777778
Irkutsk,ASIA,2.65,52.34433962,104.2176101,163.2981132
Iron Mountain,NORTH AMERICA,0.35,45.84285714,-88.11190476,2302.028571
Ironwood,NORTH AMERICA,0.17,46.5,-90.20588235,1232.176471
Irvine,NORTH AMERICA,16.02559401,33.7513923,-117.8676463,11483.49675
Isafjordur,NORTH AMERICA,0.07,66.08333333,-23.16666667,781
Iseyin,AFRICA,0.28,8.005952381,3.550595238,197.1071429
Isfahan,ASIA,5.73,32.66652123,51.55846422,4877.314135
Ishim,ASIA,0.8,56.165625,69.44583333,345.7625
Isikul,ASIA,0.37,54.94144144,71.24324324,587.0000001
Isiro,AFRICA,1.03,2.803398058,27.54692557,209.8640777
Iskandar,ASIA,0.71731933,41.58792099,69.66581636,346.947325
Iskenderun,ASIA,1.31,36.67684478,36.1456743,3845.847328
Iskitim,ASIA,0.65,54.66153846,83.25512821,277.9538462
Islamabad,ASIA,76.40031677,33.62434538,73.02832356,696.5825677
Ismailia,AFRICA,1.85,30.58648649,32.23423423,293.5837837
Isna,AFRICA,0.95,25.35526316,32.51666667,265.9578949
Isparta,ASIA,0.61,37.82240437,30.51092896,7664
Istanbul,ASIA,20.49,41.04270376,28.97506914,11474.82528
Ita,SOUTH AMERICA,0.13,-25.48076923,-57.41666667,793.0769229
Itaberaba,SOUTH AMERICA,0.08,-12.5,-40.33333333,274
Itaberai,SOUTH AMERICA,0.15,-16,-49.83333333,747
Itabuna,SOUTH AMERICA,0.54,-14.75,-39.31018519,234
Itacoatiara,SOUTH AMERICA,0.15,-3.083333333,-58.5,158
Itaituba,SOUTH AMERICA,0.21,-4.226190476,-56.03174603,158.2380953
Itajai,SOUTH AMERICA,1.25,-26.89533333,-48.69466667,898.9279998
Itamaraju,SOUTH AMERICA,0.23,-16.99275362,-39.58333333,246.4347826
Itambe,SOUTH AMERICA,0.06,-15.19444444,-40.66666667,193.3333333
Itanhaem,SOUTH AMERICA,0.46,-24.15036232,-46.86231884,888.1086958
Itapecuru Mirim,SOUTH AMERICA,0.07,-3.333333333,-44.41666667,164
Itapetinga,SOUTH AMERICA,0.24,-15.20138889,-40.27430556,517.1666666
Itapetininga,SOUTH AMERICA,0.49,-23.54761905,-48.08333333,243.2857143
Itapeva,SOUTH AMERICA,0.54,-23.92592593,-48.92592593,440.9999998
Itapipoca,SOUTH AMERICA,0.05,-3.45,-39.61666667,294.5999997
Itauna,SOUTH AMERICA,0.6,-20.025,-44.62916667,213.6166667
Ithaca,NORTH AMERICA,0.58,42.49856322,-76.52298851,3343.844826
Itigi,AFRICA,0.04,-5.666666667,34.4375,203.7500001
Itu,SOUTH AMERICA,3.046158506,-23.14213212,-47.31729788,921.9046107
Ituiutaba,SOUTH AMERICA,0.41,-18.92073171,-49.5,344.7804877
Itumbiara,SOUTH AMERICA,0.53,-18.36320755,-49.26257862,453.5471696
Iturama,SOUTH AMERICA,0.12,-19.66666667,-50.25,267
Ivano-Frankivsk,EUROPE,0.99,48.95454545,24.67676768,626.949495
Ivanovo,EUROPE,2.24,57.04724702,40.93043155,212.5982142
Ivdel,ASIA,0.24,60.75,60.40277778,173.6666669
Iwaki,ASIA,1.44,37.0474537,140.8402778,5285.29861
Iwo,AFRICA,0.23,7.666666667,4.163043478,240.7826086
Izamal,NORTH AMERICA,0.11,21,-89.08333333,1529.999999
Izaz,ASIA,0.11,36.62878788,37,411.5454542
Izhevsk,EUROPE,3.11,56.90407288,53.18890675,217.7813506
Izmayil,EUROPE,0.71,45.39788732,28.79107981,375.4507042
Izmir,ASIA,5.87,38.44122658,27.09937535,9106.844974
JaÌ©n,ASIA,0.36,37.83333333,-3.833333333,3503.999998
Jabalpur,SOUTH AMERICA,3.36,23.22519841,79.89955357,864.077381
Jaboatao,SOUTH AMERICA,2.7609207,-8.051207935,-35.07605335,340.0280675
Jaboticabal,SOUTH AMERICA,0.5,-21.215,-48.36333333,250.44
Jacarezinho,NORTH AMERICA,0.25,-23.09666667,-50,225.8
Jackson1,NORTH AMERICA,3.71,32.38656783,-90.23450135,5585.013477
Jackson2,NORTH AMERICA,1.08,35.69830247,-88.87268519,2953.842592
Jacksonville1,NORTH AMERICA,10.6,30.31210692,-81.68553459,6774.660377
Jacksonville2,SOUTH AMERICA,1.43,34.79370629,-77.44114219,2502.517482
Jaen,ASIA,0.25,-5.666666667,-78.83333333,685
Jaffna,SOUTH AMERICA,2.39,9.773012552,79.98675035,4576.146443
Jaguaquara,SOUTH AMERICA,0.11,-13.5,-40,198
Jaguarao,ASIA,0.16,-32.5,-53.41666667,666
Jaipur,MALAY ARCHIPELAGO,33.31,27.19446112,75.64840388,773.1347943
Jakarta,ASIA,229.64,-6.589698368,107.583718,994.9923793
Jalal Abad,ASIA,2.15,40.94186047,72.92364341,799.9255813
Jalalabad,AFRICA,6.02,34.40503876,70.26093577,425.975083
Jalingo,NORTH AMERICA,0.1,8.916666667,11.33333333,154
Jaltipan,AFRICA,0.577422709,18.01587514,-94.73305362,2158.031429
Jamaame,ASIA,0.19,0.083333333,42.69736842,726.5263159
Jamalpur,MALAY ARCHIPELAGO,53.35209704,24.93532653,89.89585048,1501.201668
Jambi,NORTH AMERICA,1.65,-1.566666667,103.5762626,401.4606058
Jamestown1,NORTH AMERICA,0.67,42.15920398,-79.29726368,2845.537312
Jamestown2,ASIA,0.26,46.93269231,-98.75,2305.807693
Jammu,ASIA,64.26197049,32.62397381,74.7088965,282.5735427
Jamshedpur,SOUTH AMERICA,6.24,22.78872863,86.21207265,804.7003205
Janauba,NORTH AMERICA,0.25,-15.75,-43.33333333,686.9999998
Janesville,SOUTH AMERICA,0.96,42.73350694,-89.04861111,3956.416666
Januaria,SOUTH AMERICA,0.14,-15.41666667,-44.41666667,590.9999998
Jaque,SOUTH AMERICA,0.01,7.583333333,-78.16666667,0
Jaragua do Sul,SOUTH AMERICA,0.83,-26.43975904,-49.11646586,936.6144579
Jardim,NORTH AMERICA,0.19,-21.41666667,-56.17105263,403.210526
Jasper,SOUTH AMERICA,0.06,52.91666667,-118.125,169.0000002
Jatai,SOUTH AMERICA,0.4,-17.8375,-51.75,197.35
Jau,AFRICA,0.78,-22.24786325,-48.58760684,265
Jawhar,MELANESIA,0.1,2.833333333,45.45833333,860.4999995
Jayapura,EUROPE,0.15,-2.5,140.6666667,662
Jeddah,ASIA,5.32,21.56829574,39.17261905,9116.150377
Jefferson City,NORTH AMERICA,1.02,38.60866013,-92.25245098,2480.82353
Jeju,ASIA,0.74,33.54166667,126.4774775,4699.810811
Jelgava,EUROPE,0.55,56.67424242,23.68333333,2409.872728
Jember,MALAY ARCHIPELAGO,23.18701672,-8.017526797,113.7117818,512.8785616
Jena,EUROPE,0.87,50.96072797,11.56034483,2527.5977
Jeonju,ASIA,1.66,35.89056225,127.0768072,5886.457831
Jequie,SOUTH AMERICA,0.22,-13.83333333,-40.12878788,270.9090909
Jerusalem,ASIA,3.38,31.8530572,35.1688856,6808.819526
Jessore,ASIA,52.10683419,23.29279544,89.19407795,1644.869258
Jhang,ASIA,72.77202128,31.00358311,72.51624909,225.0567803
Jhansi,ASIA,6.334641248,25.59324567,78.49113473,400.1232079
Jiamusi,SOUTH AMERICA,3.18,46.83909853,130.3071279,2749.842768
Jian,ASIA,1.71,27.14424951,114.960039,2875.222224
Jiangmen,ASIA,32.92264858,22.59634837,113.0170354,2446.053043
Jiaohe,ASIA,0.54,43.75771605,127.3117284,1008.129631
Jiaojing,ASIA,10.12,28.58613307,121.3926219,1682.352767
Jiaozuo,ASIA,25.69323144,35.15503065,113.1371307,746.4331983
Jiaxing,ASIA,32.03883894,30.7561913,120.7284048,1768.348505
Jiayuguan,ASIA,0.38,39.83333333,98.23903509,3364.789472
Jieshou,ASIA,120.1872013,33.28034391,115.2384044,260.2799525
Jiexiu,ASIA,19.92192034,37.28021337,111.9433504,1034.73335
Jihlava,ASIA,0.34,49.43137255,15.55147059,1800.852941
Jijiga,EUROPE,0.11,9.416666667,42.75,327.9999999
Jilin,AFRICA,7.03,43.94902798,126.4742769,1593.035562
Jima,ASIA,14.69,7.793113229,36.7591332,162.4914908
Jinan,AFRICA,451.8954257,36.49683924,116.8202865,873.7712119
Jinchang,ASIA,0.45,38.5537037,102.1537037,1561.622221
Jincheng,ASIA,7.618657694,35.68762369,112.8414174,852.6171273
Jingdezhen,ASIA,1.42,29.35093897,117.157277,2447.676055
Jingmen,ASIA,21.66827855,30.88550275,112.2758939,326.7233583
Jinhua,ASIA,9.38,29.20211443,119.4510483,2090.423241
Jining1,ASIA,1.12,41.0766369,113.0662202,2148.669642
Jining2,ASIA,83.27482264,35.57664238,116.5140017,754.4690513
Jinja,ASIA,1.21,0.473140496,33.1714876,192.6942149
Jinshi,AFRICA,7.7,29.73376623,111.6306277,451.7766235
Jinxi,ASIA,3.08,40.79680736,120.8087121,1467.392857
Jinzhou,ASIA,3.44,41.16085271,121.0632267,1182.430232
Ji-Parana,ASIA,0.59,-10.83333333,-61.97457627,2410.254237
Jipijapa,SOUTH AMERICA,0.2,-1.308333333,-80.63333333,606.1999998
Jiujiang,ASIA,2.47,29.71255061,115.9439946,3579.842106
Jiutai,ASIA,1.3,44.20064103,125.8211538,366.615385
Jixi,ASIA,2.45,45.3707483,130.9721088,881.0530616
Jizan,ASIA,0.34,16.92892157,42.51715686,276.8235296
Jizzax,ASIA,1.78,40.16573034,67.80898876,588.764045
Joacaba,SOUTH AMERICA,0.28,-27.14880952,-51.55357143,834.2142859
Joao Pessoa,SOUTH AMERICA,2.25,-7.100740741,-34.93185185,5773.85333
Jodhpur,ASIA,7.07,26.36386139,73.2602546,745.3253183
Johannesburg,AFRICA,20.99,-26.14502938,28.04065428,7504.179133
