City,Region,tif_count_2000,tif_count_2021,Latitude,Longitude,2000 Population,2021 Population,Population Change
Tacloban,MALAY ARCHIPELAGO,37.00000002,37.00000002,11.20945946,124.9963964,199917.9992,242480.9994,42563.00018
Tacna,SOUTH AMERICA,56,56,-18.00818452,-70.25223214,182381,190960,8579.000013
Tacoma,NORTH AMERICA,1075.535255,1090.672846,47.19200507,-122.4058137,633755.7608,790110.7901,156355.0294
Tacuarembo,SOUTH AMERICA,22,22,-31.71401515,-55.98295455,44315.99999,48947.99998,4631.999996
Tadmur,ASIA,13,13,34.57115385,38.27692308,32002.99997,38208.99988,6205.999914
Taedong,ASIA,2.999999993,2.999999993,40.63055556,125.4305556,1216.999988,1269.999985,52.99999752
Taganrog,EUROPE,103,103,47.24716828,38.89773463,284118.9999,235213.9999,-48904.99997
Tagum,MALAY ARCHIPELAGO,6.999999998,6.999999998,7.380952381,125.7940476,12257.9999,4504.999974,-7752.999924
Tahoua,AFRICA,36.99999999,36.99999999,14.90518018,5.25990991,6020.999998,161413,155392
Taian,ASIA,3029.026723,3029.026723,36.08393444,116.9764009,2839476.977,2823506.137,-15970.83949
Taichung,ASIA,2051.66659,2051.66659,24.09217604,120.5896105,3817816.148,4049726.892,231910.7438
Tailai,ASIA,28,28,46.3952381,123.4074405,78427.99992,82105.99988,3677.999959
Tainan,ASIA,562.827934,562.8279341,23.01205877,120.248585,1289386.339,1266239.079,-23147.2607
Taipei,ASIA,2199,2199,24.9447173,121.2490867,8901598.997,9799897.997,898298.9993
Taiping,ASIA,70.00000001,70.00000001,4.856904762,100.7214286,361813.9999,227552.9999,-134261
Taitung,ASIA,78.99999999,79,22.76845992,121.1148734,170674.9998,88214.99985,-82459.99995
Taiyuan,ASIA,3906,3906,37.44968211,112.2409392,4710461.996,6224765.995,1514303.999
Taizhou,ASIA,11166.36683,11166.36683,32.80223619,120.0635467,9728550.766,7660045.932,-2068504.834
Taizz,ASIA,3659,3659,13.67510476,44.07985333,2250054.997,3024732.998,774678.0001
Tak,ASIA,29.99999999,29.99999999,16.8875,99.12888889,54295.99979,27094.99992,-27200.99987
Takamatsu,ASIA,154,154,34.31428571,134.0478355,378045.9995,300342.9998,-77702.99965
Takaoka,ASIA,118,118,36.65635593,136.934322,105270.9997,52173.99994,-53096.99972
Takapuna,POLYNESIA,137.1067428,137.545517,-36.76245744,174.730275,106470.0666,196906.7577,90436.69115
Takeo,ASIA,12,12,10.98125,104.7736111,13009.99993,20501.9999,7491.999969
Talara,SOUTH AMERICA,15,15,-4.578888889,-81.26777778,125483.9999,78884.99991,-46598.99999
Talas,ASIA,51,51,42.53104575,72.22990196,66908.99992,33845.99996,-33062.99996
Talca,SOUTH AMERICA,68,68,-35.42585784,-71.65465686,167228,223329,56101
Talcahuano,SOUTH AMERICA,83.49657899,82.49657899,-36.74453344,-73.12238179,313492.9312,159409.1288,-154083.8024
Taldyqorghan,ASIA,70.99999999,70.99999999,45.0092723,78.36737089,109820.9999,97777.99992,-12042.99998
Tall Afar,ASIA,29,29,36.37701149,42.43706897,119387.9998,127138.9998,7751.000018
Tallahassee,NORTH AMERICA,321,321,30.48110073,-84.27634995,180678,257699.9999,77021.99994
Tallinn,EUROPE,295,297,59.43110923,24.7424268,424362.9998,399775.9998,-24586.99999
Taloyoak,NORTH AMERICA,0.999999996,1,69.54166667,-93.53333333,0,632.9999968,632.9999968
Taltal,SOUTH AMERICA,4.999999999,4.999999996,-25.40333333,-70.485,58.99999989,5092.99999,5033.99999
Tamale,AFRICA,81.00000001,81.00000001,9.42037037,-0.854423868,200607.9999,548600.9998,347993
Tamanrasset,AFRICA,19,19,22.79122807,5.523245614,15048.99999,83569.99994,68520.99994
Tamazunchale,NORTH AMERICA,81,81,21.27572016,-98.7377572,30376.99998,64624.99993,34247.99995
Tambacounda,AFRICA,19,19,13.77631579,-13.67631579,19427.99998,101860.9999,82432.99996
Tambov,EUROPE,161.9949894,161.9949894,52.73796465,41.43544091,327598.7029,274154.7631,-53443.9398
Tame,SOUTH AMERICA,12,12,6.461805556,-71.74097222,2626.999998,11481.99999,8854.999988
Tampa,NORTH AMERICA,2294,2368,28.00844058,-82.5789039,1899329,2352723.999,453394.9998
Tampere,EUROPE,549,549,61.48738616,23.73465392,287388.9999,292680.9998,5291.999933
Tampico,NORTH AMERICA,197,197,22.2822758,-97.86450931,605106.9998,673658.9998,68551.99995
Tamuin,NORTH AMERICA,9.999999998,9.999999998,22.00833333,-98.78333333,1668,6195.99999,4527.99999
Tamworth,AUSTRALIA,41,41,-31.09227642,150.9164634,30626.99996,31616.99994,989.9999782
Tan An,ASIA,90.40451205,90.40451205,10.60916934,106.4624747,106891.0219,229521.2648,122630.2428
Tan Tan,AFRICA,24,24,28.43888889,-11.10416667,1264.999999,77213.99996,75948.99996
Tandil,SOUTH AMERICA,62,62,-37.30913978,-59.14193548,48675.99999,75553.99996,26877.99997
Tanga,AFRICA,41,41,-5.075406504,39.0847561,259885.9997,233566.9998,-26318.99986
Tangail,ASIA,5832.27415,5832.274149,24.23900348,89.89814027,5283236.744,7471801.896,2188565.152
Tangier,AFRICA,203,203,35.75110837,-5.831732348,599604.9997,1036608,437003.0001
Tangshan,ASIA,4919.407726,4919.407726,39.73253037,118.3614892,4778200.931,4657520.466,-120680.4651
Tanjungkarang-Telubketung,MALAY ARCHIPELAGO,28.87619237,29.87619237,-5.444651517,105.3072016,67108.17086,120260.9474,53152.77658
Tanjungpandan,MALAY ARCHIPELAGO,21.99999997,21.99999997,-2.733333333,107.6401515,46846.99997,67463.9999,20616.99993
Tanjungpinang,MALAY ARCHIPELAGO,22.99999996,25.99999996,0.919727891,104.4534014,14087.99999,211090.9998,197002.9998
Tanta,AFRICA,3111.387195,3111.387195,30.68070151,31.17984862,8361793.739,10610968.83,2249175.094
Taonan,ASIA,52.99999999,52.99999999,45.33694969,122.775,131650.9999,168080.9999,36429.99994
Tapachula,NORTH AMERICA,91,91,14.9047619,-92.27344322,177973,241355,63381.99997
Tara,ASIA,38,38,56.89736842,74.37083333,26353.99999,18559.99998,-7794.000012
Tarabuco,SOUTH AMERICA,3.000000003,3.000000003,-19.175,-64.91666667,137.9999997,2307.999994,2169.999995
Tarakan,MALAY ARCHIPELAGO,34.99999995,35.99999994,3.316197183,117.5876761,49409.99997,163908.9998,114498.9998
Taranto,EUROPE,113,113,40.5259587,17.22057522,188774.9998,82115.99992,-106658.9999
Tarapoto,SOUTH AMERICA,1,1,-6.508333333,-76.48333333,9.999999993,2431.999987,2421.999987
Tarawa,MICRONESIA,6.999999967,13.99999996,1.342460317,173.0111111,8841.999979,14379.99995,5537.999974
Taraz,ASIA,171,171,42.89488304,71.3831384,347924.9999,413695.9999,65770.99999
Tarbes,EUROPE,89,89,43.23314607,0.062265918,95751.99996,55593.99994,-40158.00002
Taree,AUSTRALIA,20,20,-31.89875,152.4579167,2210.999994,15434.99998,13223.99999
Tarija,SOUTH AMERICA,41,41,-21.52764228,-64.73394309,98286.99999,231098,132811
Tarlac,MALAY ARCHIPELAGO,1421.971437,1421.971437,15.59553596,120.6006998,1005547.544,1280939.235,275391.6907
Tarma,SOUTH AMERICA,1.000000001,1.000000001,-11.40833333,-75.725,367.9999983,303.9999993,-63.99999902
Tarnow,EUROPE,429.9420228,429.9420228,50.04882054,20.93198293,221389.7221,177345.448,-44044.27416
Tarragona,EUROPE,113,113,41.13119469,1.223746313,143564.9999,109535.9999,-34029.00006
Tarsus,ASIA,394.5548968,394.5548968,36.85948069,34.73468212,864817.2522,969044.9048,104227.6526
Tartagal,SOUTH AMERICA,21,21,-22.51190476,-63.80238095,330.0000002,70620.99994,70290.99994
Tartu,EUROPE,76.99999999,76.99999999,58.37489177,26.71818182,96809.99995,81261.99996,-15547.99999
Tartus,ASIA,697.3662992,698.3662993,34.83994804,36.002012,411154.7218,786048.8194,374894.0976
Tarutung,MALAY ARCHIPELAGO,0.999999999,0.999999999,2.016666667,98.95833333,1109.999986,3005.999962,1895.999976
Tash Komur,ASIA,11,11,41.34393939,72.20681818,30730.99989,15297.99995,-15432.99994
Tashkent,ASIA,996,996,41.3231844,69.25280288,2788288,2818716.999,30428.99968
Tashtagol,ASIA,35.99999999,35.99999999,52.78055556,87.86388889,21805.99996,12744.99997,-9060.999983
Tasikmalaya,MALAY ARCHIPELAGO,1020.636528,1020.636528,-7.218731698,108.0892739,1053064.484,2306062.889,1252998.405
Tatarsk,ASIA,33,33,55.22247475,75.97575758,25332.99996,13514.99998,-11817.99998
Tatui,SOUTH AMERICA,67,67,-23.34278607,-47.84850746,53810.99999,105550.9999,51739.99995
Tatvan,ASIA,19,19,38.50482456,42.27982456,101114.9997,46131.99986,-54982.99982
Taubate,SOUTH AMERICA,285,285,-22.96906433,-45.50061404,270317,494223.9999,223906.9999
Taungoo,ASIA,51,51,18.94068627,96.43218954,244758.9992,127922.9997,-116835.9995
Taupo,POLYNESIA,22.99999999,22.99999999,-38.68949275,176.0793478,11947.99997,15469.99996,3521.999989
Tauranga,POLYNESIA,52.99999997,54.99999999,-37.69637346,176.1479167,43334,68500.99991,25166.99991
Tavda,ASIA,68,68,58.06004902,65.25453431,35971.99996,25461,-10510.99996
Tawau,MALAY ARCHIPELAGO,56.99999991,65.99999992,4.276897019,117.8897696,94080.99999,436811.9998,342730.9998
Tayshet,ASIA,56.99999999,56.99999999,55.93830409,98.00672515,47449.99994,28101.99998,-19347.99997
Tayynsha,ASIA,12,12,53.85,69.75416667,2532.999992,2665.99999,132.999998
Taza,AFRICA,35.99999999,35.99999999,34.22453704,-4.004166667,231846.9999,156848.9999,-74998.00001
Tbilisi,ASIA,211,211,41.72488152,44.82030016,1168634,1324443.999,155809.9999
Tebessa,AFRICA,49.99999999,49.99999999,35.4155,8.107166667,135035.9998,233769.9998,98733.99994
Tebingtinggi,MALAY ARCHIPELAGO,85,85,3.341372549,99.17509804,167555.9999,265474.9997,97918.99977
Tecoman,NORTH AMERICA,22,22,18.91969697,-103.8806818,76341.99998,86547.99996,10205.99998
Tecuala,NORTH AMERICA,5.999999998,5.999999998,22.40277778,-105.4625,7437.999987,8118.999983,680.9999957
Tefe,SOUTH AMERICA,29,29,-3.359482759,-64.71609195,9,47261.99996,47252.99996
Tegal,MALAY ARCHIPELAGO,3790.852136,3794.852136,-6.976314402,109.1201114,4187949.401,7269917.481,3081968.08
Tegucigalpa,NORTH AMERICA,117,117,14.08746439,-87.20327635,877494.9999,1110047,232551.9999
Tehran,ASIA,711,711,35.71333802,51.41268167,7859432.999,9331026.998,1471593.999
Tehuacan,NORTH AMERICA,57,57,18.47309942,-97.40643275,146072.9999,305572.9999,159499.9999
Tehuantepec,NORTH AMERICA,22,22,16.33219697,-95.23560606,45197.99996,51485.99996,6287.999997
Tejen,ASIA,29,29,37.38362069,60.49511494,24104.99999,60867.99994,36762.99995
Tekax,NORTH AMERICA,9.000000002,9.000000002,20.20833333,-89.28888889,4955.000001,29327.99997,24372.99997
Tekirdag,EUROPE,27.99999997,27.99999998,40.97916667,27.50297619,82635.9999,101867.9998,19231.99991
Tel Aviv-Yafo,ASIA,598.9999999,598.9999999,32.03443239,34.83256817,2044579.999,2977683.998,933103.9991
Telemaco Borba,SOUTH AMERICA,31,31,-24.32258065,-50.63709677,14264.99999,76797.99996,62532.99997
Teller,NORTH AMERICA,1,1,65.26666667,-166.3666667,81.99999967,162.9999994,80.99999969
Teluk Intan,ASIA,41,41,4.01504065,101.025813,64786.99996,102787.9999,38000.99993
Tema,AFRICA,226.3280432,226.3280432,5.676916696,-0.057668494,340223.5338,1040588.149,700364.6148
Temirtau,ASIA,65,65,50.05820513,72.98410256,169338.9999,173444.9999,4106.000023
Temple,NORTH AMERICA,78,78,31.09861111,-97.36794872,46672.99998,70217.99996,23544.99998
Temuco,SOUTH AMERICA,65,65,-38.72384615,-72.58884615,200025,262410.9999,62385.99997
Tena,SOUTH AMERICA,16,16,-0.994270833,-77.8171875,1339,37228.99998,35889.99998
Tengchong,ASIA,48.99999999,48.99999999,25.04285714,98.49353741,119394.9998,164849.9997,45454.99994
Tenkodogo,AFRICA,20,20,11.78708333,-0.385,5402.999984,66761.99988,61358.9999
Tennant Creek,AUSTRALIA,5.999999999,5.999999999,-19.64583333,134.1833333,572.9999973,2661.999987,2088.99999
Tenosique,NORTH AMERICA,13,13,17.47179487,-91.42628205,8703.999989,18575.99998,9871.999989
Teofilo Otoni,SOUTH AMERICA,34,34,-17.86053922,-41.50955882,44958.99998,115297.9999,70338.99994
Tepic,NORTH AMERICA,64,64,21.50794271,-104.8920573,278109,411126.9999,133018
Teresina,SOUTH AMERICA,179,179,-5.084217877,-42.79688082,694979,809387.9998,114408.9999
Termiz,ASIA,134,134,37.25883085,67.30317164,189424.9998,215113.9997,25688.99993
Ternate,MELANESIA,24.00000001,29.99999997,0.780246914,127.3563272,14263,153490.9996,139227.9996
Ternopil,EUROPE,86.99999999,86.99999999,49.55038314,25.59856322,475835.9998,211570.9997,-264265
Terrace,NORTH AMERICA,22.99999999,22.99999999,54.52427536,-128.6076087,9664.999996,9870.99999,205.9999942
Terre Haute,NORTH AMERICA,120,120,39.47125,-87.39090278,65298.99997,73158.99996,7859.999989
Tessenei,AFRICA,16,16,15.1109375,36.65260417,2565.999995,53267.99991,50701.99991
Tete,AFRICA,35,35,-16.15071429,33.58928571,75590.99994,214836.9999,139245.9999
Tetovo,EUROPE,55,55,42.04530303,21.00621212,94035.99984,105686.9998,11651
Texarkana,NORTH AMERICA,127,127,33.44553806,-94.06692913,63080.99997,71388.99997,8307.999995
Texas City,NORTH AMERICA,102,102,29.38243464,-94.96503268,60039.99997,55093.99996,-4946.000005
Teziutlan,NORTH AMERICA,105,105,19.80404762,-97.31388889,112465.9999,176401.9999,63936.00001
Tezpur,ASIA,3071.956054,3071.956054,26.76182399,92.79346652,1557975.348,1748879.119,190903.7705
Thai Nguyen,ASIA,1073.840015,1073.840015,21.46641357,105.9963643,1012681.402,1306213.188,293531.7861
Thanh Hoa,ASIA,2089.1808,2089.1808,19.81139105,105.7008754,2215234.251,2477787.089,262552.8375
Thanjavur,ASIA,3090.021645,3090.021645,10.54596659,79.18648982,1870766.33,2178901.476,308135.1469
The Hague,EUROPE,1336.567419,1336.567419,51.96212473,4.442774906,2273676.096,2419834.4,146158.304
The Pas,NORTH AMERICA,14,14,53.825,-101.2547619,1700.000003,5855.999994,4155.999991
Theodore,AUSTRALIA,0.999999998,0.999999998,-24.94166667,150.075,4.999999981,178.9999988,173.9999988
Thermopolis,NORTH AMERICA,8.999999998,8.999999998,43.64814815,-108.2194444,3491.999994,3213.999994,-278.0000004
Thessalon,NORTH AMERICA,3.999999993,3.999999995,46.2625,-83.5625,450.9999982,1269.999996,818.9999973
Thessaloniki,EUROPE,259.9999999,260.9999999,40.64947217,22.92256878,808463.9997,854407.9996,45943.99994
Thies,AFRICA,69,69,14.79710145,-16.92850242,319243.9999,422627,103383
Thika,AFRICA,27,27,-1.045987654,37.07746914,91956.99985,133372.9999,41416.00001
Thimphu,ASIA,50,50,27.4815,89.634,42555.9998,136187.9996,93631.99976
Thohoyandou,AFRICA,657,657,-23.02932522,30.63912988,28173.99999,311604.9999,283430.9999
Thompson,NORTH AMERICA,24,24,55.75243056,-97.85451389,15311.00001,13329.99999,-1981.000024
Thongwa,ASIA,4,4,16.7625,96.52083333,2803.999986,16958.99989,14154.99991
Thorshavn,EUROPE,24.99999999,24.99999999,62.02366667,-6.781333333,22634.99997,14583.99998,-8050.999984
Three Springs,AUSTRALIA,1,1,-29.53333333,115.7583333,22.99999982,148.9999987,125.9999989
Thunder Bay,NORTH AMERICA,149,157,48.41236383,-89.26737473,121630,98875.99997,-22754
Thung Song,ASIA,4.999999998,4.999999998,8.158333333,99.71666667,20440.99993,18465.99993,-1974.999997
Tianjin,ASIA,55019.81564,55029.81564,37.64515545,117.2894561,49747327.21,51164838.61,1417511.406
Tianmen,ASIA,2634.320205,2634.320205,30.6201481,112.9831621,1686720.357,1747621.153,60900.79624
Tianshui,ASIA,393,393,34.55506785,105.7462892,680400.9999,779972.9996,99571.99967
Tiarat,AFRICA,50,50,35.3645,1.315666667,159976.9999,231837.9998,71860.99994
Tibati,AFRICA,4.999999997,4.999999997,6.466666667,12.62333333,149.9999998,24221.99993,24071.99993
Ticul,NORTH AMERICA,18,18,20.40092593,-89.53935185,16911,37687.99999,20776.99998
Tidjikdja,AFRICA,8.000000002,8.000000002,18.55729167,-11.434375,159.0000001,17090.99998,16931.99998
Tidore,MELANESIA,37,41.99999996,0.664345992,127.396519,2221.999987,44408.99983,42186.99984
Tieli,ASIA,77,77,46.99383117,128.0350649,151547,131292,-20255.00002
Tieling,ASIA,246,246,42.27970867,123.8493564,407359.9999,389587.9998,-17772.00008
Tijuana,NORTH AMERICA,643.2705262,643.8188985,32.54054888,-117.0022937,1221212.237,2338303.4,1117091.163
Tikhoretsk,EUROPE,44.99999999,44.99999999,45.8637037,40.12018519,68508.99992,43313,-25195.99992
Tikhvin,EUROPE,35,35,59.65,33.51571429,54712.99997,20499.99999,-34212.99998
Tikrit,ASIA,38,38,34.62675439,43.66732456,18055.99997,111544.9999,93488.99989
Tillaberi,AFRICA,7.999999993,7.999999993,14.21875,1.448958333,5063.999984,50776.99991,45712.99993
Tillamook,NORTH AMERICA,15,15,45.465,-123.8377778,5030.99999,6841.999988,1810.999998
Timaru,POLYNESIA,27.00000001,27.00000001,-44.38796296,171.2354938,38460.99999,24736,-13724.99999
Timashevsk,EUROPE,34.99999999,34.99999999,45.62666667,38.94190476,41789.99997,27629.99998,-14159.99998
Timbauba,SOUTH AMERICA,90,90,-7.486851852,-35.30888889,69677.99996,50199,-19478.99996
Timbedra,AFRICA,1,1,16.25,-8.166666667,547.9999966,1684.000001,1136.000004
Timbuktu,AFRICA,21,21,16.75634921,-3.006349206,47535.99996,78898.99988,31362.99992
Timika,MELANESIA,12.99999999,12.99999999,-4.538461538,136.8820513,46.99999982,92543.99963,92496.99963
Timimoun,AFRICA,8,8,29.24166667,0.273958333,51.00000002,142.9999996,91.9999996
Timiryazevskiy,ASIA,18,18,56.49305556,84.88796296,4756.999971,5823.99997,1067
Timisoara,EUROPE,126,126,45.7484127,21.22572751,322762.9999,289158.9999,-33603.99997
Timmins,NORTH AMERICA,39,39,48.48376068,-81.34017094,71686.99994,32229.99997,-39456.99997
Timon,SOUTH AMERICA,40.78664249,40.78664249,-5.090100376,-42.83694413,155581.1464,136229.4584,-19351.68794
Tindouf,AFRICA,22.00000001,22.00000001,27.68825758,-8.154545455,199.9999999,243,43.00000009
Tingo Maria,SOUTH AMERICA,16,16,-9.294270833,-76.0046875,506.9999993,15728.99998,15221.99998
Tinogasta,SOUTH AMERICA,2,2,-28.0625,-67.56666667,926.9999977,571.9999983,-354.9999994
Tirana,EUROPE,114,114,41.34364035,19.80138889,354567.9999,621355.9997,266787.9997
Tiraspol,EUROPE,74,74,46.85371622,29.6268018,426500.9996,114233.9999,-312266.9997
Tirgu Mures,EUROPE,69,69,46.54009662,24.53550725,150565.9999,125232.9999,-25332.99995
Tiruchchirappalli,ASIA,9484.532294,9484.532294,10.7380884,79.08532946,7406718.404,8031123.054,624404.6501
Tirunelveli,ASIA,334,334,8.760503992,77.71758982,672843.9999,638799.9995,-34044.00033
Tirupati,ASIA,941.0304981,941.0304981,13.62658927,79.61226321,854948.948,959854.7117,104905.7637
Tiruppur,ASIA,488.9848594,488.9848594,11.10953461,77.29536877,1022496.074,987649.375,-34846.69869
Tiruvannamalai,ASIA,3217.881968,3217.881968,12.1975874,79.09657149,1912479.64,2453204.804,540725.1634
Titusville,NORTH AMERICA,91.00000003,96.00000001,28.59795009,-80.83351159,51713.99998,51320.99997,-393.0000075
Tizimin,NORTH AMERICA,20,20,21.14666667,-88.15333333,39999.99998,41642.99998,1642.999998
Tiznit,AFRICA,26,26,29.70705128,-9.745192308,11573.99997,73735.9999,62161.99993
Tlaxcala,NORTH AMERICA,282.7505628,282.7505628,19.30017657,-98.2923722,352385.5413,511986.6564,159601.1151
Tlaxiaco,NORTH AMERICA,7,7,17.27142857,-97.68571429,14439,21179.99999,6740.999993
Tlimcen,AFRICA,90,90,34.89481481,-1.316666667,210873.9998,255323.9998,44449.99994
Toamasina,AFRICA,58.00000001,58.00000001,-18.14252874,49.3816092,121812.9998,361274.9995,239461.9998
Tobol,ASIA,5.999999995,5.999999995,52.69861111,62.575,1563.999991,1918.999991,354.9999994
Tobolsk,ASIA,54.00000001,54.00000001,58.20169753,68.25617284,98979.99986,51674.99992,-47304.99994
Tocache,SOUTH AMERICA,2,2,-8.183333333,-76.52083333,6.999999998,1933.999998,1926.999998
Tocantinopolis,SOUTH AMERICA,6.999999999,6.999999999,-6.325,-47.42738095,2223.999991,13683.99997,11459.99998
Toconao,SOUTH AMERICA,1,1,-23.18333333,-68.00833333,192.9999992,280.9999988,87.99999964
Tocopilla,SOUTH AMERICA,6.999999993,6.999999993,-22.08333333,-70.2,14413.99997,20612.99995,6198.999982
Togiak,NORTH AMERICA,0.999999996,1.000000001,59.06666667,-160.3833333,0,177.9999993,177.9999993
Toguchin,ASIA,37,37,55.24504505,84.38873874,21887.99997,13258.99999,-8628.999984
Tokar,AFRICA,14,14,18.43333333,37.72261905,39340.99996,136418.9996,97077.99967
Tokmak,ASIA,87,87,42.83591954,75.28304598,89624.99993,95858.99991,6233.999981
Toktogul,ASIA,32.00000001,32.00000001,41.88177083,72.92890625,31284.99996,24930.99997,-6353.99999
Tokushima,ASIA,315,315,34.10534392,134.4891534,439144.9993,372777.9997,-66366.99966
Tokyo,ASIA,8246.999999,8246.999999,35.723263,139.6835819,31768877.99,34139059,2370181.001
Tolanaro,AFRICA,8.999999996,8.999999998,-25.01944444,46.975,548.9999998,42868.99989,42319.99989
Toledo1,NORTH AMERICA,667,669,41.66035429,-83.60895709,453433.9999,450638.9999,-2795.000017
Toledo2,EUROPE,38.99999999,38.99999999,39.86517094,-4.041452991,64455.99989,32093.99995,-32361.99994
Toliara,AFRICA,57.99999997,57.99999999,-23.34066092,43.69698276,76578.99999,231350.9999,154771.9999
Tolu,SOUTH AMERICA,5.99999999,5.999999987,9.526388889,-75.58333333,10570.99998,23989.99996,13418.99998
Toluca,NORTH AMERICA,580,580,19.26757184,-99.60635057,1447956.999,1799610.999,351654.0003
Tolyatti,EUROPE,358,358,53.5441108,49.37781657,696601.9998,669200.9999,-27400.99991
Tom Price,AUSTRALIA,6.000000003,6.000000003,-22.68472222,117.7861111,31.00000011,2816.999989,2785.999989
Tomah,NORTH AMERICA,23,23,43.99311594,-90.50543478,6452.999995,9683.999989,3230.999994
