City,Region,tif_count,Latitude,Longitude,Elevation
Vergara,SOUTH AMERICA,4.999999998,-32.93833333,-53.94333333,65.957
Verkhniy Ufaley,ASIA,43,56.05755814,60.22848837,330.449
Verkhnyaya Salda,ASIA,48,58.05208333,60.54965278,181.12
Vernal,NORTH AMERICA,28,40.45416667,-109.54375,1997.139
Vernon,NORTH AMERICA,21.00000001,34.15714286,-99.30396825,448.387
Vero Beach,NORTH AMERICA,141.1258129,27.62048752,-80.42213006,8.474
Verona,EUROPE,400,45.46304167,10.92754167,396.6836663
Versailles,EUROPE,1578.733375,48.8546592,2.05512462,115.2845754
Viacha,SOUTH AMERICA,8,-16.64583333,-68.30416667,4020.244
Viana,SOUTH AMERICA,4.999999998,-3.21,-45.005,33.07560001
Vibo Valentia,EUROPE,41.00000001,38.66585366,16.08028455,171.306
Viborg,EUROPE,51,56.45751634,9.404084967,42.567
Vicente Guerrero,NORTH AMERICA,4,30.77083333,-116.0125,4.766
Vichuga,EUROPE,51,57.21454248,41.91094771,135.084
Vichy,EUROPE,86.00000001,46.13478682,3.426647287,306.641
Vicksburg,NORTH AMERICA,51,32.33251634,-90.86977124,70.194
Victor Harbor,AUSTRALIA,14,-35.54285714,138.6202381,70.874
Victoria Falls,AFRICA,11,-17.9280303,25.82272727,1016.541
Victoria1,NORTH AMERICA,79.00000001,28.83238397,-96.99166667,25.29575951
Victoria2,NORTH AMERICA,255,48.45905229,-123.4001961,167.646
Victoria3,SOUTH AMERICA,9.999999999,-38.2275,-72.34083333,269.398
Victoria4,AFRICA,18,-4.622222222,55.44583333,3.303475
Victoria5,SOUTH AMERICA,13,-32.61410256,-60.15641026,31.968
Victoriaville,NORTH AMERICA,69,46.06521739,-71.95676329,188.2389348
Victorica,SOUTH AMERICA,9.999999999,-36.2125,-65.43833333,320.723
Viedma,SOUTH AMERICA,37,-40.80540541,-62.9981982,28.71783785
Vienna,EUROPE,929,48.18299246,16.34546107,225.2638875
Vientiane,ASIA,302,17.95502208,102.660872,279.0754659
Viet Tri,ASIA,703.9897759,21.32261813,105.5446813,118.641
Vigo,EUROPE,156,42.2008547,-8.745940171,319.944
Vijayawada,ASIA,4152.654851,16.58919469,80.69115596,81.22880398
Vikhorevka,ASIA,1,56.09166667,101.2416667,437.614
Vila Velha,SOUTH AMERICA,464,-20.26456537,-40.32679598,260.215
Vilanculos,AFRICA,1.000000001,-21.99166667,35.30833333,4.996
Vilhena,SOUTH AMERICA,43.99999999,-12.73295455,-60.13617424,404.055
Villa Ahumada,NORTH AMERICA,8,30.615625,-106.515625,1351.685
Villa Angela,SOUTH AMERICA,25,-27.57433333,-60.722,78.208
Villa Carlos Paz,SOUTH AMERICA,51,-31.4254902,-64.50735294,972.741
Villa Constitucion,SOUTH AMERICA,18,-33.2337963,-60.33194444,49.514
Villa Hayes,SOUTH AMERICA,8,-25.09166667,-57.52916667,96.547
Villa Maria,SOUTH AMERICA,44,-32.41022727,-63.24337121,236.838
Villa Rumipal,SOUTH AMERICA,2.999999999,-32.18055556,-64.48888889,788.834
Villa Union,NORTH AMERICA,7.999999999,23.19479167,-106.2260417,174.34
Villahermosa,NORTH AMERICA,178,18.01104869,-92.95201311,164.8743293
Villanueva,NORTH AMERICA,6,22.35833333,-102.8875,2168.435
Villarica,SOUTH AMERICA,5.000000001,-39.27333333,-72.23,329.17
Villavicencio,SOUTH AMERICA,38,4.147149123,-73.62631579,1461.552
Villazon,SOUTH AMERICA,14,-22.09107143,-65.60238095,3707.566
Vilnius,EUROPE,252,54.69623016,25.25545635,175.235
Vilyuysk,ASIA,10,63.755,121.6175,149.327
Vina del Mar,SOUTH AMERICA,199.8284093,-33.01638809,-71.48652944,253.0587841
Vinh,ASIA,273,18.73211233,105.6633394,284.806
Vinnytsya,EUROPE,137,49.23807786,28.47986618,274.291
Virginia Beach,NORTH AMERICA,288.5765481,36.82918955,-76.05776354,10.58111562
Visakhapatnam,ASIA,1671,17.76060742,83.00627369,127.3686114
Visalia,NORTH AMERICA,107,36.33076324,-119.3253115,214.889
Visby,EUROPE,38,57.63969298,18.30592105,12.905
Viseu,SOUTH AMERICA,0.999999999,-1.2,-46.14166667,37.405
Vitoria da Conquista,SOUTH AMERICA,74.99999999,-14.86088889,-40.85555556,668.5
Vitoria1,SOUTH AMERICA,366.9919862,-20.2494783,-40.33380649,260.215
Vitoria2,EUROPE,75,42.86833333,-2.677555556,811.25
Vitsyebsk,EUROPE,164,55.19751016,30.17916667,174.823
Vizianagaram,ASIA,1,18.11666667,83.50833333,218.128
Vladikavkaz,EUROPE,154,43.05427489,44.675,462.9076274
Vladimir,EUROPE,123,56.14661247,40.39993225,129.281
Vladivostok,ASIA,156,43.14759615,131.9352564,245.1853654
Vlore,EUROPE,23,40.47318841,19.48550725,172.299
Voi,AFRICA,7.000000001,-3.385714286,38.56428571,665.283
Volgodonsk,EUROPE,16.00000002,47.52291667,42.14010417,60.676
Volgograd,EUROPE,310,48.76674731,44.5233871,61.027
Volkhov,EUROPE,71,59.93051643,32.32758216,42.67
Volksrust,AFRICA,9.999999997,-27.36333333,29.87833333,1692.521
Vologda,EUROPE,152,59.22686404,39.87686404,146.741
Volos,EUROPE,66.00000001,39.37815657,22.93106061,298.014
Volsk,EUROPE,49.99999999,52.05533333,47.383,158.163
Volta Redonda,SOUTH AMERICA,218,-22.51227064,-44.1016055,874.1729817
Volzhskiy,EUROPE,164,48.81224593,44.76859756,61.027
Vorkuta,EUROPE,105,67.51,64.03896825,195.3057714
Voronezh,EUROPE,120,51.66652778,39.26243056,134.299
Votkinsk,EUROPE,64.99999999,57.05910256,53.98051282,188.6169769
Voznesensk,EUROPE,46,47.57826087,31.32681159,88.123
Vratsa,EUROPE,24,43.21076389,23.55347222,288.197
Vryburg,AFRICA,22,-26.95454545,24.73219697,1255.538
Vryheid,AFRICA,24,-27.76701389,30.79409722,1371.557
Vung Tau,ASIA,59,10.38347458,107.1028249,41.515
Vyazemskiy,ASIA,23,47.53768116,134.7528986,119.186
Vyazma,EUROPE,34,55.21617647,34.29411765,218.818
Vyborg,EUROPE,55,60.71757576,28.76393939,17.247
Vyshnniy Volochek,EUROPE,49,57.59489796,34.55136054,191.251
Vyska,EUROPE,61,55.32991803,42.15423497,124.277
Wa,AFRICA,13,10.06474359,-2.505128205,281.892
Waco,NORTH AMERICA,204,31.54338235,-97.16446078,231.098
Wadi Halfa,AFRICA,15,21.79611111,31.37,323.577
Wafangdian,ASIA,155,39.63037634,122.0033871,42.60348707
Wagga Wagga,AUSTRALIA,69.99999999,-35.1225,147.3665476,356.765
Wagin,AUSTRALIA,4.000000003,-33.30416667,117.3375,306.7
Wahiawa,POLYNESIA,124.8340981,21.43779794,-158.0145478,15.70286625
Wailuku,POLYNESIA,36,20.89074074,-156.4877315,121.581
Waingapu,MALAY ARCHIPELAGO,9.000000003,-9.646296296,120.2574074,87.894
Wainwright,NORTH AMERICA,2,70.64166667,-160.0291667,12.063
Waitakere,POLYNESIA,1,-36.85,174.55,34.022
Wajir,AFRICA,16,1.751041667,40.05,198.283
Wakayama,ASIA,221,34.23076923,135.2071644,264.876
Wakema,ASIA,25,16.62733333,95.17366667,4.753
Waku Kungo,AFRICA,11,-11.35530303,15.10757576,1520.131
Walbrzych,EUROPE,101,50.78836634,16.26633663,435.448
Wales,NORTH AMERICA,0.999999999,65.60833333,-168.1,1.329
Walla Walla,NORTH AMERICA,59,46.06398305,-118.3422316,388.116
Wallace,NORTH AMERICA,1.999999998,47.475,-115.9291667,1354.155
Wallaroo,AUSTRALIA,5,-33.92833333,137.6266667,34.01
Walvis Bay,AFRICA,19.99999999,-22.94791667,14.505,155.182
Wamba,AFRICA,22,2.145454545,27.99318182,774.2054544
Wanganui,POLYNESIA,51.00000001,-39.92352941,175.0300654,525.7418038
Wangaratta,AUSTRALIA,22,-36.35416667,146.3083333,381.245
Wangqing,ASIA,30.99999999,43.32204301,129.7502688,561.468
Wanxian,ASIA,1067,30.70564667,108.2558732,842.509
Warangal,ASIA,850,18.11390196,79.69098039,231.989798
Warri,AFRICA,545,5.542568807,5.842507645,10.159
Warrnambool,AUSTRALIA,32.00000001,-38.37239583,142.4796875,41.637
Warsaw,EUROPE,1520,52.23508224,21.02729167,109.7176112
Warwick,AUSTRALIA,22,-28.21287879,152.0223485,460.2336364
"Washington, D.C.",NORTH AMERICA,5166,39.05942702,-76.94823687,103.2932833
Watampone,MALAY ARCHIPELAGO,21,-4.540873016,120.3051587,38.571
Waterbury,NORTH AMERICA,265,41.55660377,-73.03927673,144.6530642
Waterford,EUROPE,49,52.25340136,-7.115136054,115.333
Waterloo,NORTH AMERICA,151,42.49922737,-92.3799117,298.773
Watertown,NORTH AMERICA,46,43.98061594,-75.92101449,323.7124762
Waterville,NORTH AMERICA,46,44.5615942,-69.63423913,93.703
Watsa,AFRICA,12,3.040972222,29.52708333,820.215
Wau,AFRICA,38,7.70504386,27.9872807,499.2078027
Waukegan,NORTH AMERICA,1344.191596,42.24575364,-87.96608068,213.9567592
Waukesha,NORTH AMERICA,474.1343398,43.04382041,-88.16793448,274.8830829
Wausau,NORTH AMERICA,131,44.93517812,-89.6326972,341.8034878
Wawa,NORTH AMERICA,9.999999997,47.98416667,-84.78666667,372.50179
Waycross,NORTH AMERICA,49,31.2202381,-82.36054422,55.482
Weifang,ASIA,4341.172666,36.70260847,119.0130809,119.2862047
Weihai,ASIA,283,37.45161955,122.0800353,19.02916785
Weinan,ASIA,4797.543257,34.65772621,109.6055523,705.3362239
Welkom,AFRICA,91,-27.96886447,26.75247253,1320.07095
Wellington,POLYNESIA,119,-41.28137255,174.7837535,44.76
Wenatchee,NORTH AMERICA,95,47.43385965,-120.3096491,980.965
Wenshan,ASIA,53,23.38003145,104.2393082,1463.301
Wenzhou,ASIA,1509,27.75011045,120.5818975,192.2370985
West Bend,NORTH AMERICA,53,43.42672956,-88.19245283,279.363
West Palm Beach,NORTH AMERICA,1055.012151,26.69091859,-80.13833843,6.841
Westport,POLYNESIA,1.000000003,-41.75,171.5583333,62.385
Wetaskiwin,NORTH AMERICA,19,52.97982456,-113.3723684,850.5001264
Wewak,MELANESIA,1,-3.55,143.625,93.122
Weyburn,NORTH AMERICA,14,49.66845238,-103.8517857,599.61
Whakatane,POLYNESIA,13,-37.95833333,176.9775641,39.87023076
Whangarei,POLYNESIA,44,-35.70776515,174.3125,35.705
Wheeling,NORTH AMERICA,95,40.05947368,-80.71342105,342.4115947
White Sulphur Springs,NORTH AMERICA,3.999999999,37.79583333,-80.30833333,690.018
Whitehorse,NORTH AMERICA,44,60.72537879,-135.0748106,1257.632
Whyalla,AUSTRALIA,33.99999999,-33.0252451,137.5419118,34.01
Wiarton,NORTH AMERICA,4.999999999,44.745,-81.14333333,206.781
Wichita,NORTH AMERICA,559,37.68716458,-97.3313059,405.3
Wichita Falls,NORTH AMERICA,143,33.9044289,-98.5266317,332.068
Wiener,EUROPE,95,47.83210526,16.24473684,292.602
Wiesbaden,EUROPE,505.3330199,50.01972676,8.297081032,251.6368134
Wilcannia,AUSTRALIA,1.999999998,-31.55416667,143.3708333,91.362
Wilkes Barre,NORTH AMERICA,194.3038382,41.27370172,-75.86699706,434.737
Willcox,NORTH AMERICA,7.999999999,32.259375,-109.8427083,1287.825
Willemstad,SOUTH AMERICA,108,12.14189815,-68.91751543,1.108773148
Williams Lake,NORTH AMERICA,30.00000001,52.14083333,-122.1463889,965.854
Williamsport,NORTH AMERICA,81,41.25205761,-77.02654321,479.9619877
Williston,NORTH AMERICA,24.99999999,48.16433333,-103.634,656.485
Willmar,NORTH AMERICA,29,45.11724138,-95.0545977,363.434
Wilmington1,NORTH AMERICA,280,34.22166667,-77.88464286,7.594
Wilmington2,NORTH AMERICA,1170.523588,38.42758439,-76.15129268,27.59442959
Winchester,NORTH AMERICA,89,39.18127341,-78.16189139,371.049
Windhoek,AFRICA,113,-22.5469764,17.0600295,1693.816
Windsor1,NORTH AMERICA,1120.059664,42.48165804,-82.95395918,207.2069036
Windsor2,NORTH AMERICA,8,44.98958333,-64.13645833,94.03885003
Winneba,AFRICA,25,5.365666667,-0.64,63.094
Winnemucca,NORTH AMERICA,20,40.97166667,-117.7325,1579.559
Winnipeg,NORTH AMERICA,565,49.8869764,-97.15331858,242.3307204
Winona,NORTH AMERICA,46,44.05271739,-91.67119565,289.664
Winston-Salem,NORTH AMERICA,543,36.10821056,-80.26151013,464.4941751
Winter Haven,NORTH AMERICA,169,28.02421105,-81.74526627,28.23923905
Winton,AUSTRALIA,2.999999999,-22.38611111,143.0361111,247.024
Witu,AFRICA,1.000000001,-2.383333333,40.43333333,14.526
Wloclawek,EUROPE,80,52.67010417,19.04302083,101.5925
Wollongong,AUSTRALIA,139,-34.41618705,150.8751199,367.972
Wonju,ASIA,88.99999999,37.35636704,127.9440075,211.868
Wonsan,ASIA,64.00000001,39.15416667,127.4364583,176.36
Wonthaggi,AUSTRALIA,11,-38.5969697,145.5871212,41.18
Woodward,NORTH AMERICA,27,36.43425926,-99.4095679,630.175
Worcester1,NORTH AMERICA,393,42.26897795,-71.78617472,128.062
Worcester2,AFRICA,42,-33.64305556,19.4484127,722.817
Wrangell,NORTH AMERICA,3.999999999,56.47083333,-132.3875,329.281
Wroclaw,EUROPE,355,51.12021127,17.00969484,131.9839577
Wuchuan,ASIA,14,41.10119048,111.4434524,1583.561
Wuhan,ASIA,23711.57744,30.65003216,113.9663792,91.49687695
Wuhu,ASIA,751.2861247,31.1519282,118.5773974,129.0048772
Wukari,AFRICA,10,7.876666667,9.774166667,174.419
Wum,AFRICA,11,6.390151515,10.07045455,1107.79
Wuppertal,EUROPE,629.0171741,51.22609693,7.163072112,168.4030289
Wurzburg,EUROPE,161,49.8010352,9.939285714,329.7801087
Wuwei,ASIA,545,37.91868502,102.6820948,2660.431534
Wuxi,ASIA,4525.905667,31.70886531,120.1646646,13.62007479
Wuyuan,ASIA,17,41.10441176,108.2598039,1301.784
Wuzhou,ASIA,137,23.4546837,111.2639903,200.175
Xai-Xai,AFRICA,32,-25.04427083,33.66380208,7.64
Xalapa,NORTH AMERICA,82,19.55142276,-96.93038618,383.784
Xanthi,EUROPE,44,41.12897727,24.87859848,956.535
Xapeco,SOUTH AMERICA,74,-27.09380631,-52.63254505,594.665
Xiamen,ASIA,163,24.49381391,118.1202454,42.471
Xian,ASIA,18025,34.46682709,108.7878063,761.340778
Xiangfan,ASIA,15344.76353,32.72561339,112.3990463,235.1121256
Xiangkhoang,ASIA,4.000000004,19.34791667,103.3604167,1105.543
Xiangtai,ASIA,3374.139365,37.12219852,114.662502,186.0509875
Xiangtan,ASIA,988.2206743,27.90033743,112.7464,133.8803058
Xiantao,ASIA,4483.640206,30.44497133,113.2343727,35.37338268
Xiaogan,ASIA,4053.826761,30.9929271,113.8176258,85.57813022
Xichang,ASIA,171,27.89493177,102.2213938,2310.57
Xigaze,ASIA,14.99999999,29.26888889,88.87111111,4729.168
Xilinhot,ASIA,43.00000001,43.95116279,116.0831395,1262.066
Xinguara,SOUTH AMERICA,4,-7.095833333,-49.9375,197.317
Xingyi,ASIA,131,25.09860051,104.908715,1822.586623
Xining,ASIA,290,36.62494253,101.7176437,2968.027
Xinqing,ASIA,27,48.29166667,129.5259259,415.143
Xinxiang,ASIA,2832.702599,35.33122207,113.7899889,460.4788422
Xinyang,ASIA,1328.882291,32.20316798,114.5868535,71.87097182
Xinyi,ASIA,5495.258802,34.26694006,118.159882,31.8831401
Xinyu,ASIA,818.7579613,27.9497758,115.0913102,163.5495394
Xinzhou,ASIA,205,38.41495935,112.725935,1328.157
Xique-Xique,SOUTH AMERICA,3.999999999,-10.82291667,-42.73333333,436.427
Xuanhua,ASIA,198.9202722,40.61680234,115.0350667,1044.56494
Xuchang,ASIA,8569.826763,34.03864862,113.9452909,120.7610122
Xuzhou,ASIA,6063.096227,34.26889345,117.2775166,40.78090808
Yaan,ASIA,1501.482406,30.12219227,103.3672149,982.7111431
Yacuiba,SOUTH AMERICA,20,-22.02041667,-63.68583333,466.8798199
Yakeshi,ASIA,42,49.2906746,120.7119048,759.624
Yakima,NORTH AMERICA,114,46.59480994,-120.5437135,663.408
Yakutat,NORTH AMERICA,1,59.55,-139.7333333,1.382
Yakutsk,ASIA,197,62.06607445,129.7153553,166.6787373
Yala,ASIA,38,6.543859649,101.2881579,111.186
Yalta,EUROPE,29,44.50258621,34.15114943,179.331
Yalutorovsk,ASIA,32,56.65755208,66.29609375,92.149
Yamagata,ASIA,161,38.28514493,140.3353002,364.469
Yamba,AUSTRALIA,4,-29.43541667,153.3520833,13.38
Yambio,AFRICA,29,4.572126437,28.40028736,693.66
Yamoussoukro,AFRICA,69,6.835748792,-5.267874396,206.21
Yanbu al Bahr,ASIA,54,24.09228395,38.07484568,577.86
Yandoon,ASIA,24,17.04444444,95.65208333,19.277
Yangambi,AFRICA,8.999999999,0.774074074,24.4037037,441.097
Yangjiang,ASIA,559.7982025,21.80486621,111.7550531,44.21351611
Yangquan,ASIA,538,37.91737918,113.5517658,1161.135402
Yangzhou,ASIA,1325.060188,32.47419903,119.2830295,11.946
Yanji,ASIA,168,42.90436508,129.4477679,559.71
Yankton,NORTH AMERICA,21,42.88849206,-97.3968254,476.5
Yantai,ASIA,974.979813,37.48776136,121.2322078,57.00982596
Yaounde,AFRICA,231,3.869805195,11.51417749,693.56
Yarmouth,NORTH AMERICA,17,43.84313725,-66.1127451,1.099
Yaroslave,EUROPE,333,57.63516016,39.85545546,133.117
Yaynangyoung,ASIA,17,20.47205882,94.88039216,287.648
Yazd,ASIA,134,31.88003731,54.35628109,1756.128
Ye,ASIA,23,15.24275362,97.84275362,25.531
Yefremov,EUROPE,41,53.15630081,38.09146341,203.973
Yegoryevsk,EUROPE,30,55.38222222,39.04027778,128.223
Yei,AFRICA,4.999999997,4.096666667,30.67666667,794.795
Yekaterinburg,ASIA,526,56.85205957,60.60294677,330.1371157
Yelets,EUROPE,99.99999999,52.61775,38.51633333,189.151
Yelimane,AFRICA,1,15.125,-10.575,192.473
Yellowknife,NORTH AMERICA,38,62.44934211,-114.3903509,195.363
Yemanzhelinsk,ASIA,49,54.76938776,61.33622449,221.976
Yendi,AFRICA,10.99999999,9.439393939,-0.007575758,170.4254545
Yeniseysk,ASIA,22,58.4530303,92.17386364,180.193
Yeosu,ASIA,148,34.79600225,127.6889077,42.899
Yeppoon,AUSTRALIA,3,-23.125,150.7333333,101.859
Yerevan,ASIA,290,40.13152299,44.50212644,1805.104905
Yevlax,ASIA,23,40.61594203,47.14528986,135.457
Yevpatoriya,EUROPE,42,45.2031746,33.3625,36.91
Yeysk,EUROPE,27,46.7037037,38.26296296,12.672
Yian,ASIA,29,47.88649425,125.2968391,205.373
Yibin,ASIA,3070.443957,29.04188818,104.5753379,512.9690908
Yichang,ASIA,622.6790402,30.67567771,111.446481,246.411
Yichun,ASIA,37,47.72567568,128.8783784,435.472
Yinchuan,ASIA,42.99999999,38.46492248,106.2732558,1232.347
Yingkow,ASIA,1359.648322,40.75428894,122.4178039,141.818
Yining,ASIA,164,43.94110772,81.32103659,1417.796928
Yirga Alem,AFRICA,2439.297884,6.756793339,38.46591974,2095.803039
Yishan,ASIA,34,24.50612745,108.6392157,362.855
Yishui,ASIA,2722.600218,35.69595071,118.7327977,166.8419749
Yitulihe,ASIA,28,50.6452381,121.5672619,891.777
Yiyang,ASIA,2273.812794,28.48836572,112.3741881,78.831
Yogyakarta,MALAY ARCHIPELAGO,3093.726244,-7.843511326,110.4438881,269.234716
Yokohama,ASIA,1777.600342,35.43644554,139.4578878,146.529
Yola,AFRICA,313,9.209345048,12.54025559,280.428
Yomou,AFRICA,5.000000002,7.56,-9.27,360.281
Yongzhou,ASIA,462,26.31266234,111.7000902,319.395
York1,NORTH AMERICA,306,39.97391068,-76.71775599,137.9652915
York2,EUROPE,127,53.97395013,-1.094356955,149.8983268
Yorkton,NORTH AMERICA,31,51.21666667,-102.4725806,511.65
Yoshkar Ola,EUROPE,187,56.65120321,47.88538324,106.7330294
Young,AUSTRALIA,11,-34.30530303,148.2939394,473.432
Youngstown,NORTH AMERICA,550,41.13709091,-80.71792424,325.7360736
Ypacarai|Ita,SOUTH AMERICA,6.999999999,-25.39761905,-57.29285714,96.547
Yuanlin,ASIA,1054.007533,23.87352136,120.537538,493.5555668
Yuba City,NORTH AMERICA,131,39.12907125,-121.6122774,476.367
Yuci,ASIA,798.7510849,37.59310344,112.6120058,1053.812
Yueyang,ASIA,1002,29.29057718,113.2605622,115.3065964
Yulara,AUSTRALIA,2.999999995,-25.24166667,130.9833333,623.844
Yulin1,ASIA,1226,22.66717645,110.2347539,205.7733112
Yulin2,ASIA,60.99999999,38.28306011,109.742623,1220.801
Yuma,NORTH AMERICA,78,32.70106838,-114.6423077,118.063
Yunxian,ASIA,89,32.83183521,110.8202247,625.092
Yurga,ASIA,28,55.725,84.92202381,182.847
Yuxi,ASIA,205,24.36170732,102.5256911,1899.783
Yuzhno Sakhalinsk,ASIA,76.99999999,46.96525974,142.7222944,99.07216882
Zabid,ASIA,161,14.17996894,43.35652174,662.993
Zabol,ASIA,97,31.03436426,61.51494845,516.4674536
Zacatecas,NORTH AMERICA,63.99999999,22.77278646,-102.553776,2168.435
Zadar,EUROPE,48.99999999,44.11751701,15.2452381,542.818
Zagreb,EUROPE,406,45.80747126,16.00125205,240.5218104
Zahedan,ASIA,62.00000001,29.50362903,60.85483871,1577.273
Zahle,ASIA,24,33.84513889,35.91180556,540.302
Zakho,ASIA,38,37.15197368,42.66820175,1204.969
Zalantun,ASIA,52,48.00112179,122.7338141,509.5536518
Zambezi,AFRICA,3.999999996,-13.54166667,23.10416667,1102.378
Zamboanga,MALAY ARCHIPELAGO,147,6.949319728,122.0979592,17.32009999
Zamora1,NORTH AMERICA,39,19.98311966,-102.2974359,1517.553288
Zamora2,SOUTH AMERICA,5,-4.061666667,-78.95666667,1125.583
Zanesville,NORTH AMERICA,71,39.95410798,-82.01255869,269.792345
Zanjan,ASIA,57,36.68172515,48.48830409,1826.646
Zanzibar,AFRICA,95,-6.179122807,39.23684211,14.378
Zaozernyy,ASIA,24,55.96736111,94.70069444,442.93
Zaozhuang,ASIA,5176.904703,34.73983189,117.5497101,68.8156823
Zapala,SOUTH AMERICA,23,-38.8942029,-70.06594203,1298.18
Zaporizhzhya,EUROPE,212,47.83636006,35.18125,83.438
Zarafshon,ASIA,15.00000001,41.58,64.19888889,295.983
Zaragoza,EUROPE,166,41.67364458,-0.870732932,400.023
Zarate,SOUTH AMERICA,27,-34.09753086,-59.03641975,39.751
Zaraza,SOUTH AMERICA,17,9.350490196,-65.32843137,130.268
Zaria,AFRICA,102,11.11707516,7.695669935,634.03
Zarzis,AFRICA,63.00000001,33.51997354,11.08439153,2.199
Zaysan,ASIA,19,47.475,84.86929825,873.877
Zelenodolsk,EUROPE,4.000000004,55.8375,48.65833333,120.269
Zelenokumsk,EUROPE,40,44.41229167,43.87208333,268.713
Zenica,EUROPE,52,44.20865385,17.91474359,630.005
Zhaltyr,ASIA,3.000000001,51.63333333,69.83333333,317.339
Zhangjiakou,ASIA,156,40.7855235,114.8839744,1116.433
Zhangye,ASIA,251,38.92971448,100.4580013,2566.579809
Zhangzhou,ASIA,659.5579006,24.54961334,117.7116549,339.639
Zhanibek,EUROPE,14,49.42797619,46.83988095,22.357
Zhanjiang,ASIA,232,21.2858477,110.3518678,28.982
Zhanyi,ASIA,455,25.61948718,103.8045055,2077.156
Zhaodong,ASIA,127,46.0824147,125.97979,158.396689
Zhaoqing,ASIA,495,23.02609428,112.5628956,152.1705827
Zhaotang,ASIA,488,27.24475751,103.798429,2094.793725
Zharkent,ASIA,47,44.1822695,80.00212766,1996.018564
Zheleznogorsk,EUROPE,23,52.34202899,35.35869565,210.84
Zheleznogorsk Ilimskiy,ASIA,20.99999999,56.58015873,104.1154762,567.486
Zhengzhou,ASIA,115828.4469,34.5971481,114.2565519,146.2014311
Zhenjiang,ASIA,700.8512928,32.08859302,119.5614462,16.32195777
Zhetiqara,ASIA,23.99999999,52.19652778,61.21215278,257.033
Zhijiang,ASIA,137,27.4723236,109.7160584,450.773
Zhob,ASIA,17.00000001,31.34754902,69.43921569,1621.786
Zholymbet,ASIA,5.999999996,51.74861111,71.71111111,358.878
Zhosaly,ASIA,16,45.49166667,64.07916667,108.939
Zhoukou,ASIA,15034.43071,33.68477522,114.6171277,55.41851361
Zhuanghe,ASIA,290,39.69318966,122.8778448,52.70950346
Zhucheng,ASIA,652.3622913,35.94264316,119.3366487,59.87998842
Zhuzhou,ASIA,401,27.92666251,113.1581463,206.3961546
Zhytomyr,EUROPE,103,50.26868932,28.66132686,213.118
Zibo,ASIA,5439.613974,36.8306468,118.0821788,185.5245041
Zicheng,ASIA,352.0000001,30.35838068,111.4483428,246.411
Zielona Gora,EUROPE,79.00000001,51.94757384,15.50305907,162.635
Zigong,ASIA,6324.246298,29.49808375,104.6246252,406.5837382
Ziguinchor,AFRICA,37,12.56824324,-16.27612613,8.162
Zilina,EUROPE,51,49.21928105,18.73006536,481.897
Zima,ASIA,49.99999999,53.9235,102.046,521.866
Zinder,AFRICA,55.99999999,13.8171131,8.978422619,442.4341875
Zixing,ASIA,11,25.98106061,113.3969697,571.915241
Zlatoust,ASIA,95,55.19368421,59.67412281,458.587
Zlin,EUROPE,101,49.21724422,17.60057756,370.787
Zmeinogorsk,ASIA,11,51.16363636,82.18257576,401.268
Zomba,AFRICA,1111.962344,-15.45246795,35.39265345,762.282
Zongo,AFRICA,6.399809691,4.342849734,18.59103938,428.184
Zonguldak,ASIA,135,41.47290123,31.83493827,125.664
Zouar,AFRICA,1,20.45833333,16.525,996.462
Zouirat,AFRICA,11,22.74015152,-12.47651515,319.696
Zrenjanin,EUROPE,59,45.37683616,20.39364407,79.986
Zumpango,NORTH AMERICA,578.6179244,19.73181767,-99.10573416,2655.199524
Zunyi,ASIA,1627,27.62479,106.8824626,1034.921631
Zuozhou,ASIA,29.99999999,39.55611111,115.7983333,467.725
