City,Region,tif_count,Latitude,Longitude,Crop Land,Grazing Land,Area
Flores,NORTH AMERICA,0.220000176,16.95840719,-89.94315233,0.168857422,0.086613871,19.78853702
Floriano,SOUTH AMERICA,0.190000152,-6.745594758,-43.08333042,0.051049566,0.156285019,16.46532506
Florianopolis,SOUTH AMERICA,0.490000392,-27.54759817,-48.56628249,0.010286619,0.026300978,47.57449391
Focsani,EUROPE,0.35000028,45.73096011,27.15003552,0.287398316,0.045593029,43.11367624
Foggia,EUROPE,0.470000376,41.4999474,15.50353448,0.239504453,0.018030631,53.96470797
Fond du Lac,NORTH AMERICA,0.720000576,43.82637994,-88.49073664,0.106265944,0.027369063,85.81365671
Fonte Boa,SOUTH AMERICA,0.090000072,-2.500035,-66.1480418,0.041045966,0.018966971,7.752520394
Forbes,AUSTRALIA,0.080000064,-33.333356,147.9998688,0.441316723,0.054865148,8.244389609
Formiga,SOUTH AMERICA,0.320000256,-20.4166945,-45.48696568,0.276152142,0.334023568,29.39202471
Formosa1,SOUTH AMERICA,0.80000064,-26.13229487,-58.22499389,0.048765884,0.148455476,76.70881792
Formosa2,SOUTH AMERICA,0.380000304,-15.5000298,-47.36399039,0.083631642,0.511046478,33.94290879
Forster-Tuncurry,AUSTRALIA,0,,,0,0,12.20389067
Fort Chipewyan,NORTH AMERICA,0.10000008,58.7499405,-111.1916667,0.004625917,0,16.57243267
Fort Collins,NORTH AMERICA,2.970002376,40.54770852,-105.117,0.109317299,0.150212182,336.1424564
Fort Good Hope,NORTH AMERICA,0.010000008,66.3332708,-128.6666872,0,0,2.137074878
Fort Lauderdale,NORTH AMERICA,14.69941564,26.22646662,-80.24959563,0.028890714,0.000884185,1409.64721
Fort McMurray,NORTH AMERICA,0.740000592,56.74103538,-111.431304,0.002603728,0.003068258,116.0152803
Fort Pierce,NORTH AMERICA,3.670002936,27.36103835,-80.3803368,0.150449188,0.066350302,355.4803877
Fort Resolution,NORTH AMERICA,0.030005975,61.2499395,-113.7221582,0,0,5.355483062
Fort Severn,NORTH AMERICA,0.010000008,55.9999416,-87.6667036,0,7.42E-05,1.538430364
Fort Shevchenko,ASIA,0.030000024,44.5832795,50.2499079,0,0.43266218,3.620019155
Fort Simpson,NORTH AMERICA,0.020000016,61.9166059,-121.4165728,0,0,3.647623453
Fort Smith1,NORTH AMERICA,1.440001152,35.39642456,-94.4247647,0.144643362,0.215325697,151.9408491
Fort Smith2,NORTH AMERICA,0.05000004,60.06672664,-111.9166939,0,0.000414016,8.606226291
Fort St. John,NORTH AMERICA,0.460000368,56.27185867,-120.8822443,0.158114805,0.01464239,71.23948215
Fort Stockton,NORTH AMERICA,0.190000152,30.9166183,-102.9166975,0.02567737,0.349937003,19.0533187
Fort Wayne,NORTH AMERICA,4.70000376,41.13226056,-85.1806689,0.183437608,0.039786925,536.666532
Fort Yukon,NORTH AMERICA,0.060000048,66.5832707,-145.3055463,0,0,12.98143378
Fort-de-France,SOUTH AMERICA,0.840000672,14.6666248,-61.09225282,0.142816687,0.135716203,74.70759604
Fortaleza,SOUTH AMERICA,6.170004936,-3.782012925,-38.60291247,0.085248266,0.041079984,532.1502629
Foshan,ASIA,20.18731755,23.05941432,113.030635,0.163529409,0.19453692,1887.519548
Foumban,AFRICA,0.180000144,5.754655161,10.83809876,0.142768816,0.027143217,15.56792578
Foz do Iguacu,SOUTH AMERICA,1.60741199,-25.49352189,-54.61353056,0.15993456,0.051343093,153.3032502
Franca,SOUTH AMERICA,1.260001008,-20.49471254,-47.43652308,0.222252142,0.171463674,115.7885331
Franceville,AFRICA,0.370000296,-1.5833687,13.56530067,0.219658151,0.702100145,31.85342208
Francistown,AFRICA,0.530000424,-21.13677844,27.48430336,0.064301997,0.147069431,48.91209951
Frankfort,NORTH AMERICA,0.720000576,38.24071793,-84.88889522,0.253252171,0.140169852,78.83354041
Frankfurt,EUROPE,15.74001259,50.12829054,8.522921564,0.053819388,0.000490993,2111.128643
Fredericksburg,NORTH AMERICA,2.310001848,38.32720034,-77.5382397,0.138105813,0.072727695,253.2579067
Fredericton,NORTH AMERICA,0.570000456,45.99559779,-66.67982215,0.069322636,0.002728653,70.54733113
Frederikshavn,EUROPE,0.370000296,57.49321612,10.47973592,0.036990925,0.006140492,59.16068494
Freeport1,NORTH AMERICA,0.990000792,29.05638334,-95.45033292,0.128587062,0.225255465,97.42398477
Freeport2,NORTH AMERICA,0.790056552,26.5832867,-78.69409112,0.018292129,0.003440825,76.9488389
Freetown,AFRICA,0.909764328,8.4990576,-13.27560472,0.020184799,0,79.17276511
Freiburg,EUROPE,1.570001256,48.05362094,7.797236586,0.086757464,0.004347516,201.9965651
Fresnillo,NORTH AMERICA,0.470000376,23.2428914,-102.9078191,0.07796121,0.560232543,43.99998881
Fresno,NORTH AMERICA,5.080004064,36.83070785,-119.8144689,0.06333368,0.027781364,545.8730912
Fria,AFRICA,0.170000136,10.4166265,-13.61265503,0.260193386,0.372557253,14.87221381
Frias,SOUTH AMERICA,0.130000104,-28.5833579,-65.1667126,0.031160774,0.108985356,12.74661721
Frolovo,EUROPE,0.420000336,49.82341001,43.6051758,0.208390774,0.071524793,55.96081396
Frontera,NORTH AMERICA,0.020000016,18.58350707,-92.6667016,0.281316704,0.071145688,1.815699491
Frutal,SOUTH AMERICA,0.180000144,-20.000028,-48.98141737,0.425450449,0.301729403,16.48682097
Ft. Dodge,NORTH AMERICA,0.370000296,42.55635355,-94.22746539,0.329996365,0.105824382,43.19261272
Ft. Myers,NORTH AMERICA,2.047655616,26.60327831,-81.88493159,0.068317132,0.020215868,197.0086302
Ft. Worth,NORTH AMERICA,15.49282899,32.80743826,-97.30068159,0.067416098,0.166417913,1585.531033
Fuan,ASIA,0.370000296,27.15539652,119.5877828,0.15777872,0.053522622,35.76826647
Fujin,ASIA,0.520000416,47.29169621,131.9888253,0.117033415,0.149194115,65.92441501
Fukui,ASIA,0.970000776,36.11855305,136.177826,0.010482594,0.000481395,103.2816461
Fukuoka,ASIA,8.790007032,33.55204669,130.4286207,0.113469312,0.004286815,907.2600408
Fukushima,ASIA,1.520001216,37.81526073,140.4281529,0.191078462,0.006459311,165.4921558
Fulin,ASIA,0.010000008,29.4166189,102.6665536,0.189164988,0.094052634,0.987243053
Funchal,AFRICA,0.830000664,32.68779652,-16.96486177,0,0.027126493,84.83823327
Funtua,AFRICA,1.670001336,11.53342656,7.292951432,0.672312515,0.205089521,146.6541333
Furth,EUROPE,1.869260499,49.51184041,10.9482792,0.067416496,0.003664335,247.5321628
Fushun,ASIA,3.893824864,41.89220222,123.8337271,0.132180883,0.038910571,449.8609748
Fuxin,ASIA,3.440002752,42.07146869,121.6538261,0.205314937,0.051872386,398.5391997
Fuyang,ASIA,102.26939,32.88804778,115.817904,0.423150892,0.128208782,10475.90595
Fuyu,ASIA,1.870001496,45.2165726,124.7771725,0.183073001,0.110263249,228.2624247
Fuzhou,ASIA,3.130002504,26.11342697,119.2529428,0.045805338,0.045902176,299.8772402
Gaalkacyo,AFRICA,0.140000112,6.8332946,47.39891349,0,0.664361525,12.13252666
Gabes,AFRICA,1.20000096,33.947896,10.03401512,0.195965161,0.093116911,124.4213511
Gaborone,AFRICA,0.920000736,-24.61321386,25.88132985,0.001131061,0.160250944,87.11410441
Gadsden,NORTH AMERICA,0.840000672,34.06350149,-86.05952558,0.087667415,0.15466733,87.20754093
Gafsa,AFRICA,0.570000456,34.45616042,8.74415604,0.195651339,0.239686516,59.45803812
Gagnoa,AFRICA,0.480000384,6.177076918,-6.00179121,0.435293139,0.259682794,41.54535426
Gainesville,NORTH AMERICA,2.310001848,29.69913812,-82.41703095,0.039722459,0.02419218,228.7563174
Galati,EUROPE,0.90000072,45.48703099,27.97125933,0.136305836,0.022582727,110.3818587
Galesburg,NORTH AMERICA,0.480000384,40.9999476,-90.41495145,0.289531588,0.033815824,54.69240535
Galle,ASIA,7.592543993,6.235509245,80.13084052,0.423421681,0.035781751,678.8876256
Gallup,NORTH AMERICA,0.380000304,35.5832831,-108.7697278,0.001083001,0.377238353,40.17938087
Galveston,NORTH AMERICA,0.139910192,29.3332856,-94.9167007,0.003524718,0.005303803,47.35945922
Galway,EUROPE,0.730000584,53.333276,-9.099299123,0.033030444,0.112437031,105.0682443
Gamba,AFRICA,0.060000048,-2.5833683,9.916717367,0.003236595,0.028745039,5.168878844
Ganca,ASIA,1.040000832,40.72435192,46.32452447,0.047444701,0.089228491,118.0185417
Gandajika,AFRICA,0.240000192,-6.677075038,23.9165851,0.152601011,0.179582709,20.79681132
Gander,NORTH AMERICA,0.120000096,48.9999444,-54.59718877,0.016085138,0.006703811,15.72274185
Gandhinagar,ASIA,27.49002199,23.51094321,72.46040145,0.654538479,0.014307215,2579.048784
Gangneung,ASIA,0.630000504,37.79893935,128.8426652,0.144748096,0.008676225,68.57077184
Gangtok,ASIA,0.340000272,27.33822977,88.5710658,0.064498477,0,32.92603037
Gannan,ASIA,0.290000232,47.95984809,123.4598162,0.190722416,0.130374572,37.23702747
Ganzhou,ASIA,5.640004512,25.8256547,114.7771943,0.263448879,0.203021744,539.0226103
Gao,AFRICA,0.220000176,16.32575368,-0.0834053,0.000905539,0.084613052,19.7221792
Garanhuns,SOUTH AMERICA,0.480000384,-8.852442744,-36.53119976,0.173909412,0.176856763,41.80909722
Garca,SOUTH AMERICA,0.310000248,-22.1666938,-49.69353324,0.458343444,0.320278145,28.8165849
Garden City,NORTH AMERICA,0.370000296,37.99999031,-100.9031591,0.192716115,0.221096471,40.39338076
Gardiz,ASIA,0.380000304,33.6359805,69.17985607,0.108370672,0.403135401,39.25715022
Garissa,AFRICA,0.210000168,-0.4167025,39.58332918,0.229684896,0.080804604,18.07229041
Garoowe,AFRICA,0.040000032,8.416824133,48.4168038,0,0.290777842,3.479632607
Garoua,AFRICA,0.460000368,9.356896141,13.33879169,0.652025679,0.010637149,40.11461125
Gary,NORTH AMERICA,7.660390078,41.59440083,-87.45388423,0.07527903,0.008048568,883.2335263
Garzon,SOUTH AMERICA,0.630000504,2.263208179,-75.68121891,0.023600844,0.627459018,54.25579776
Gashua,AFRICA,0.080000064,12.9166255,10.9999236,0.515547535,0.313671093,7.062010036
Gaspe,NORTH AMERICA,0.080000064,48.86473604,-64.5000462,0.006515826,0.001262781,10.45805472
Gatchina,EUROPE,0.660000528,59.5871883,30.06819967,0.03542282,0.002348531,112.1216938
Gavle,EUROPE,1.940001552,60.71309133,17.08119209,0.007042547,6.07E-05,340.8329468
Gawler,AUSTRALIA,1.33144167,-34.66589827,138.6354402,0.200222266,0.026540347,139.3728696
Gay,EUROPE,0.170000136,51.4999434,58.4165713,0.167024885,0.05441917,23.48761134
Gaya1,AFRICA,0.080000064,11.9166259,3.4165933,0.661584424,0.112047917,7.035448601
Gaya2,ASIA,58.7960567,24.92989035,85.16342346,0.590262332,0.028178199,5577.811107
Gaza,ASIA,0.490415832,31.54597081,34.46260031,0.088475807,0.027557807,110.0409266
Gaziantep,ASIA,1.220000976,37.10247484,37.3483735,0.122232285,0.019261643,131.5722303
Gbadolite,AFRICA,0.090000072,4.3332956,20.96323991,0.100213448,0.191395484,7.76679141
Gbarnga,AFRICA,0.110000088,7.037945791,-9.5000682,0.291232949,0.385526781,9.5371992
Gdansk,EUROPE,5.120004096,54.43993551,18.52196462,0.073077549,0.010433474,756.833503
Gdynia,EUROPE,2.213695197,54.51973032,18.43066917,0.074827553,0.011666454,327.8611337
Gedaref,AFRICA,0.55000044,14.08029166,35.33330987,0.207100564,0.006097257,48.78737973
Geelong,AUSTRALIA,1.270001016,-38.10169412,144.305162,0.132459882,0.088298772,138.9586704
Geita,AFRICA,0.020000016,-2.8333682,32.1665818,0.281518679,0.30220985,1.723284182
Gejiu,ASIA,0.280000224,23.4166213,103.0894152,0.074827023,0.107593583,26.24871278
Gelendzhik,ASIA,0.270000216,44.60803066,38.02167927,0.063653718,0.021588041,32.6166398
Gemena,AFRICA,0.520000416,3.290091344,19.74837901,0.245446683,0.164644293,44.82080658
Geneina,AFRICA,0.360000288,13.48843049,22.4165857,0.277377755,0.338196747,31.85245635
General Conesa,SOUTH AMERICA,0.05000004,-40.0833533,-64.5000462,0.025059205,0.38658005,5.625481815
General Guemes,SOUTH AMERICA,0.130000104,-24.63456112,-65.0833793,0.115469383,0.055767885,12.31098582
General Pico,SOUTH AMERICA,0.30000024,-35.60553385,-63.79441343,0.635744695,1.01E-14,31.77424501
General Roca,SOUTH AMERICA,0.060000048,-39.0000204,-67.6667116,0.164006814,0.058585927,6.645549861
General Santos,MALAY ARCHIPELAGO,4.65000372,6.198029074,125.1222157,0.55677047,0.003223044,402.480249
Geneva,EUROPE,3.010002408,46.25498681,6.101316299,0.116332785,0.022409873,374.304681
Genoa,EUROPE,2.220608031,44.48534593,8.882128329,0.002476358,0.019958373,280.8115023
Gent,EUROPE,6.96466447,51.06477773,3.745267172,0.120332,0.041752592,952.8064338
George,AFRICA,0.719903637,-33.91898678,22.42476743,0.077501948,0.091976316,74.70854906
George Town1,NORTH AMERICA,0,,,0,0,1.823367655
George Town2,ASIA,1.370001096,5.403896556,100.2487286,0.017064102,0,118.4149509
Georgetown1,SOUTH AMERICA,0.439953872,6.8332946,-58.19316688,0.106298734,0,38.13256927
Georgetown2,AUSTRALIA,0.020000016,-18.2500287,143.4998706,0,0.75886326,1.812709292
Georgievsk,EUROPE,0.490000392,44.19051013,43.42177056,0.245063658,0.000864008,58.77359411
Gera,EUROPE,1.0000008,50.92583332,12.02918205,0.060993305,0.02344961,136.3957119
Geraldton1,AUSTRALIA,0.310000248,-28.72851123,114.5832155,0.206085555,0.253623401,30.43372728
Geraldton2,NORTH AMERICA,0.060000048,49.7499441,-87.0000372,0.006333862,0.000522184,7.986231679
Ghadamis,AFRICA,0.040000032,30.1666186,9.4169699,6.36E-06,0,3.979767499
Ghanzi,AFRICA,0.090000072,-21.666694,21.5832527,5.18E-05,0.458910233,8.335992759
Ghardaia,AFRICA,0.380000304,32.51322494,3.640316088,0.020015373,0.008634528,38.76786583
Gharyan,AFRICA,0.090000072,32.22228193,12.9999228,0.004594153,0.596492885,9.149660119
Ghat,AFRICA,0.080000064,24.999954,10.1665906,0.003757422,0,7.593974445
Ghaziabad,ASIA,18.06427339,28.65367247,77.40783723,0.497307838,0.010927507,1770.781047
Ghazni,ASIA,1.15000092,33.60940524,68.36667965,0.128457779,0.22518928,118.7704122
Gibraltar,EUROPE,0.93983358,36.2056678,-5.463686016,0.138259128,0.102531192,100.1895255
Giessen,EUROPE,1.030000824,50.64078596,8.641605566,0.113049993,0.007867595,139.6291227
Gifu,ASIA,8.813812027,35.41121329,136.7073881,0.209663035,0.006082893,930.1565455
Gijon,EUROPE,0.95000076,43.58065956,-5.724587075,0.016916279,0.046400857,112.760988
Gila Bend,NORTH AMERICA,0.060000048,32.9999508,-112.7500269,0.220658184,0.236280029,6.153195606
Gilgit,ASIA,0.290000232,35.95123799,74.30169258,0.130182502,0.084368182,30.81348192
Gillette,NORTH AMERICA,0.570000456,44.33037447,-105.5380206,0.075451193,0.370928907,68.51881608
Gimbi,AFRICA,0.130000104,9.218031082,35.79498471,0.496292374,0.059778328,11.33212136
Gimli,NORTH AMERICA,0.080000064,50.6666104,-97.0000332,0.042996285,0.000252076,10.85396317
Gingin,AUSTRALIA,0.070000056,-31.33332328,115.845627,0.489863622,0.219082445,7.053485005
Gingoog,MALAY ARCHIPELAGO,0.010000008,8.9166271,125.0832113,0.008830449,0.017973834,0.870896825
Girardot,SOUTH AMERICA,0.660000528,4.363632921,-74.83840678,0.109042015,0.67727492,56.95891317
Girga,AFRICA,7.633195527,26.24677779,31.97765667,0.582055504,0,732.1220281
Gisborne,POLYNESIA,0.340000272,-38.61271734,177.9877283,0.02315996,0.159809448,37.4706452
Gitarama,AFRICA,17.41772958,-1.980587251,29.64841436,0.721297906,0.102362895,1499.832174
Gitega,AFRICA,28.49522145,-3.3368414,29.8208439,0.775947078,0.15954759,2456.463361
Giyon,AFRICA,2.41111184,8.654289339,38.06348336,0.692791524,0.144641594,209.8574628
Gjovik,EUROPE,0.45000036,60.833273,10.61111961,0.015840642,0.009441137,79.35573931
Gladstone,AUSTRALIA,0.310000248,-23.83333419,151.2205541,0.0030069,0.129660608,29.17144655
Glasgow1,NORTH AMERICA,0.070000056,48.2499447,-106.666696,0.154232397,0.213654373,9.037148881
Glasgow2,EUROPE,9.980007984,55.8862709,-4.268874445,0.048655723,0.039786363,1529.682834
Glazov,EUROPE,0.720000576,58.17126995,52.61455492,0.091514373,0.038514434,117.3779454
Glendale,NORTH AMERICA,8.896430699,33.62215178,-112.2933602,0.09945429,0.085414541,918.9532748
Glendive,NORTH AMERICA,0.180000144,47.1666118,-104.7592726,0.048671421,0.301264272,22.76009396
Glenwood Springs,NORTH AMERICA,0.180000144,39.5832815,-107.3657375,0.075450604,0.041364635,20.08769705
Gliwice,EUROPE,4.139237404,50.36387099,18.70510612,0.064568781,0.005088312,557.9060691
Goba,AFRICA,0.10000008,7.0832945,39.9166667,0.357315023,0.244350035,8.670916608
Gogrial,AFRICA,0.170000136,8.5832939,28.0832501,0.101420816,0.426418092,14.79359615
Goiana,SOUTH AMERICA,1.980001584,-7.483585549,-35.06060545,0.393566426,0.163807096,171.8712603
Goianesia,SOUTH AMERICA,0.260000208,-15.27241984,-49.166719,0.330154849,0.463287391,23.19920479
Goiania,SOUTH AMERICA,8.420006736,-16.65201631,-49.34293609,0.098617357,0.265454686,756.4794945
Gold Coast,AUSTRALIA,3.000002401,-27.97194363,153.3539022,0.004702035,0.050018169,292.4357326
Goldsboro,NORTH AMERICA,0.920000736,35.41755501,-78.00634145,0.244330843,0.066945688,97.1069682
Golela,AFRICA,0.060000048,-27.2500251,31.8332486,0.064667118,0.555220327,5.811048529
Golmud,ASIA,0.620000496,36.44354675,94.85485292,0,0.487719046,66.29299575
Golyshmanovo,ASIA,0.230000184,56.42030768,68.333234,0.143805216,0.063686381,35.76589342
Goma,AFRICA,24.68363453,-1.67484721,29.46773631,0.609419414,0.089930631,2125.994012
Gombe,AFRICA,0.690000552,10.33573192,11.1268238,0.604632693,0.209414127,60.34970214
Gomez Palacio,NORTH AMERICA,1.009706993,25.61006055,-103.5363084,0.099784192,0.249629274,96.32233582
Gonaives,SOUTH AMERICA,0.45000036,19.4999562,-72.70554123,0.24620803,0.025707244,41.06904612
Gonbad-e Kavus,ASIA,0.640000512,37.29298146,55.13286543,0.344222633,0.093676611,69.19147149
Gonder,AFRICA,0.45000036,12.63146778,37.40921095,0.590824384,0.108076098,39.67882876
Goodland,NORTH AMERICA,0.10000008,39.4166149,-101.7500313,0.340968698,0.150621215,11.12856392
Goondiwindi,AUSTRALIA,0.070000056,-28.5000246,150.2498679,0.188219144,0.400463636,6.857383852
Gorakhpur,ASIA,260.3161204,26.80182182,83.42749685,0.598698618,0.038885142,25089.94385
Gorgan,ASIA,1.30000104,36.90703174,54.41985017,0.286751343,0.017954116,139.810547
Gorno Altaysk,ASIA,0.380000304,51.9999432,85.89687945,0.059439676,0.081218808,53.06252542
Gornyak,ASIA,0.140000112,51.03581901,81.4165621,0.206373791,0.116737841,19.14341741
Goroka,MELANESIA,0.20000016,-6.016666693,145.3332032,0.131767685,0.007169943,17.30811119
Gorontalo,MALAY ARCHIPELAGO,2.390001912,0.648185513,122.9065455,0.610432508,0.072728205,205.6849262
Gorzow Wielkopolski,EUROPE,0.890000712,52.76784864,15.19756643,0.121489332,0.035819508,126.4925942
Goteborg,EUROPE,6.65018956,57.7349613,11.93044326,0.014372994,0.002033031,1074.016294
Gottingen,EUROPE,1.15000092,51.59563001,9.877546156,0.16041565,0.014695214,159.1473588
Goulburn,AUSTRALIA,0.260000208,-34.70511632,149.6697907,0.167229468,0.286886774,27.23096403
Goulimine,AFRICA,0.220000176,29.01142421,-10.0834013,0.002110286,0.613208162,21.64350924
Goundam,AFRICA,0.060000048,16.45850358,-3.722057622,0.00311399,0.224499109,5.382792176
Goure,AFRICA,0.060000048,14.00002773,10.2499239,0.608067275,0.33152854,5.32109276
Governador Valadares,SOUTH AMERICA,0.820000656,-18.82519701,-42.00206078,0.121721389,0.162442404,74.57276726
Goya,SOUTH AMERICA,0.30000024,-29.09721414,-59.31382446,0.043996042,0.22934799,29.56058092
Goycay,ASIA,0.15000012,40.66671893,47.6945963,0.242828149,0.178215167,17.01379303
Graaff Reinet,AFRICA,0.080000064,-32.2500231,24.4999182,0.056536904,0.406731304,8.145984347
Grafton,AUSTRALIA,0.10000008,-29.6666908,152.9165335,0.028237166,0.324329951,9.909188092
Grahamstown,AFRICA,0.340000272,-33.2500227,26.4999417,0.009968133,0.171229094,35.00790311
Granada1,SOUTH AMERICA,0.180000144,11.99074524,-86.0000376,0.171902866,0.251441174,15.83208024
Granada2,EUROPE,1.65000132,37.21110339,-3.670687805,0.223457029,0.008727396,178.2046259
Grand Bassam,AFRICA,0.170000136,5.2499619,-3.769512453,0.143547735,0.268565266,14.69024037
Grand Canyon,NORTH AMERICA,0.020000016,36.0832829,-112.1666938,0,0,2.128878518
Grand Forks,NORTH AMERICA,0.730000584,47.95891694,-97.09475476,0.232968624,0.044721297,93.72874534
Grand Island,NORTH AMERICA,0.810000648,40.97017041,-98.40431733,0.30514533,0.073298612,92.25284882
Grand Junction,NORTH AMERICA,1.60000128,39.12085913,-108.5812553,0.07929961,0.181370335,177.3711745
Grand Prairie1,NORTH AMERICA,7.823697813,32.71356582,-97.06506451,0.062311064,0.181258631,799.8339278
Grand Prairie2,NORTH AMERICA,0.660000528,55.2071006,-118.8396598,0.163698845,0.000331475,99.42882392
Grand Rapids,NORTH AMERICA,8.070006456,42.97594845,-85.70890065,0.121963808,0.060276354,948.5905962
Grand Turk,SOUTH AMERICA,0,,,0,0,3.698708993
Granja,SOUTH AMERICA,0.040000032,-3.0833681,-40.85408316,0.031358192,0.207234167,3.447329253
Grants Pass,NORTH AMERICA,0.710000568,42.48006856,-123.3720628,0.038969738,0.101100676,82.77945863
Graz,EUROPE,2.990002392,47.07831678,15.40720661,0.062632208,0.017073586,377.5415926
Great Falls,NORTH AMERICA,1.0000008,47.55085531,-111.3225,0.099691944,0.233354553,127.387952
Greeley,NORTH AMERICA,1.170000936,40.44945382,-104.7692351,0.240732801,0.110238646,132.2334815
Green Bay,NORTH AMERICA,3.080002464,44.54112238,-88.07412797,0.124481833,0.029073896,371.595069
Green River,NORTH AMERICA,0.170000136,41.56866765,-109.5000282,0.007544367,0.273730869,19.53679375
Greeneville,NORTH AMERICA,1.190000952,35.62116575,-77.41387208,0.256399545,0.061064302,125.9134869
